read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m64019_201211_010738/10422642/ccs,GENOME,3164-3939,"['8/10422642/ccs___0l', '8/10422642/ccs___0r']","['gn', 'gn']",11165,1372693,False
m64019_201211_010738/70911393/ccs,GENOME,3915-4690,"['8/70911393/ccs___0l', '8/70911393/ccs___0r']","['gn', 'gn']",7685,1372693,False
m64019_201211_010738/107807745/ccs,GENOME,7391-8166,"['/107807745/ccs___0l', '/107807745/ccs___0r']","['gn', 'gn']",10356,1372693,False
m64019_201211_010738/70058818/ccs,GENOME,344-1119,"['8/70058818/ccs___0l', '8/70058818/ccs___0r']","['gn', 'gn']",8054,1372693,False
m64019_201211_010738/69927610/ccs,GENOME,3945-4720,"['8/69927610/ccs___0l', '8/69927610/ccs___0r']","['gn', 'gn']",10487,1372693,False
m64019_201211_010738/52953762/ccs,partialRead,5-780,['8/52953762/ccs___0r'],['gn'],11073,1372693,False
m64019_201211_010738/74582096/ccs,GENOME,8944-9719,"['8/74582096/ccs___0l', '8/74582096/ccs___0r']","['gn', 'gn']",12989,1372693,False
m64019_201211_010738/42009973/ccs,GENOME,4074-4849,"['8/42009973/ccs___0l', '8/42009973/ccs___0r']","['gn', 'gn']",8837,1372693,False
m64019_201211_010738/178850161/ccs,GENOME,4944-5719,"['/178850161/ccs___0l', '/178850161/ccs___0r']","['gn', 'gn']",8310,1372693,False
m64019_201211_010738/145032602/ccs,partialRead,10864-11639,['/145032602/ccs___0l'],['gn'],11643,1372693,False
m64019_201211_010738/144836715/ccs,partialRead,4-779,['/144836715/ccs___0r'],['gn'],11617,1372693,False
m64019_201211_010738/30737419/ccs,GENOME,4687-5462,"['8/30737419/ccs___0l', '8/30737419/ccs___0r']","['gn', 'gn']",14793,1372693,False
m64019_201211_010738/79430819/ccs,GENOME,5698-6473,"['8/79430819/ccs___0l', '8/79430819/ccs___0r']","['gn', 'gn']",11809,1372692,False
m64019_201211_010738/73861396/ccs,GENOME,3599-4374,"['8/73861396/ccs___0l', '8/73861396/ccs___0r']","['gn', 'gn']",9414,1372693,False
m64019_201211_010738/79038094/ccs,GENOME,12024-12799,"['8/79038094/ccs___0l', '8/79038094/ccs___0r']","['gn', 'gn']",14235,1372693,False
m64019_201211_010738/161351348/ccs,GENOME,5290-6065,"['/161351348/ccs___0l', '/161351348/ccs___0r']","['gn', 'gn']",9065,1372693,False
m64019_201211_010738/127730527/ccs,GENOME,12397-13172,"['/127730527/ccs___0l', '/127730527/ccs___0r']","['gn', 'gn']",13567,1372693,False
m64019_201211_010738/172557393/ccs,GENOME,7425-8200,"['/172557393/ccs___0l', '/172557393/ccs___0r']","['gn', 'gn']",9019,1372693,False
m64019_201211_010738/161090302/ccs,GENOME,4337-5112,"['/161090302/ccs___0l', '/161090302/ccs___0r']","['gn', 'gn']",7946,1372693,False
m64019_201211_010738/1836071/ccs,pl_multi,2168-2943 _ 6460-7237 _ 10759-11536,"['38/1836071/ccs___0l', '38/1836071/ccs___0r', '38/1836071/ccs___1l', '38/1836071/ccs___1r', '38/1836071/ccs___2l', '38/1836071/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",12245,,False
m64019_201211_010738/83560762/ccs,GENOME,9172-9947,"['8/83560762/ccs___0l', '8/83560762/ccs___0r']","['gn', 'gn']",14837,1372694,False
m64019_201211_010738/45877630/ccs,partialRead,12110-12885,['8/45877630/ccs___0l'],['gn'],12894,1372693,False
m64019_201211_010738/110561519/ccs,GENOME,3654-4429,"['/110561519/ccs___0l', '/110561519/ccs___0r']","['gn', 'gn']",15609,1372693,False
m64019_201211_010738/67046196/ccs,GENOME,8041-8816,"['8/67046196/ccs___0l', '8/67046196/ccs___0r']","['gn', 'gn']",10019,1372693,False
m64019_201211_010738/66783479/ccs,GENOME,6297-7072,"['8/66783479/ccs___0l', '8/66783479/ccs___0r']","['gn', 'gn']",8787,1372693,False
m64019_201211_010738/115541312/ccs,GENOME,8175-8950,"['/115541312/ccs___0l', '/115541312/ccs___0r']","['gn', 'gn']",9877,1372693,False
m64019_201211_010738/23136375/ccs,GENOME,2053-2828,"['8/23136375/ccs___0l', '8/23136375/ccs___0r']","['gn', 'gn']",8156,1372693,False
m64019_201211_010738/77204304/ccs,GENOME,6621-7396,"['8/77204304/ccs___0l', '8/77204304/ccs___0r']","['gn', 'gn']",8937,1372693,False
m64019_201211_010738/93520584/ccs,partialRead,12195-12970,['8/93520584/ccs___0l'],['gn'],12974,1372693,False
m64019_201211_010738/5768429/ccs,GENOME,1072-1847,"['38/5768429/ccs___0l', '38/5768429/ccs___0r']","['gn', 'gn']",11563,1372693,False
m64019_201211_010738/136446208/ccs,GENOME,1782-2557,"['/136446208/ccs___0l', '/136446208/ccs___0r']","['gn', 'gn']",13892,1372693,False
m64019_201211_010738/11141411/ccs,partialRead,8045-8820,['8/11141411/ccs___0l'],['gn'],8829,1372693,False
m64019_201211_010738/130812285/ccs,GENOME,6287-7062,"['/130812285/ccs___0l', '/130812285/ccs___0r']","['gn', 'gn']",10061,1372693,False
m64019_201211_010738/5244307/ccs,GENOME,7420-8195,"['38/5244307/ccs___0l', '38/5244307/ccs___0r']","['gn', 'gn']",9532,1372693,False
m64019_201211_010738/81659786/ccs,GENOME,5405-6180,"['8/81659786/ccs___0l', '8/81659786/ccs___0r']","['gn', 'gn']",11132,1372693,False
m64019_201211_010738/113640722/ccs,pl_multi,2929-3705 _ 7226-8002 _ 11526-12303,"['/113640722/ccs___0l', '/113640722/ccs___0r', '/113640722/ccs___1l', '/113640722/ccs___1r', '/113640722/ccs___2l', '/113640722/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",13904,,False
m64019_201211_010738/75630703/ccs,GENOME,10729-11505,"['8/75630703/ccs___0l', '8/75630703/ccs___0r']","['gn', 'gn']",20772,1372693,False
m64019_201211_010738/124258368/ccs,GENOME,8408-9184,"['/124258368/ccs___0l', '/124258368/ccs___0r']","['gn', 'gn']",11255,1372693,False
m64019_201211_010738/90965116/ccs,partialRead,7-783,['8/90965116/ccs___0r'],['gn'],10856,1372693,False
m64019_201211_010738/67700308/ccs,GENOME,9042-9818,"['8/67700308/ccs___0l', '8/67700308/ccs___0r']","['gn', 'gn']",11505,1372693,False
m64019_201211_010738/45810018/ccs,GENOME,4842-5618,"['8/45810018/ccs___0l', '8/45810018/ccs___0r']","['gn', 'gn']",25155,1372693,False
m64019_201211_010738/99483713/ccs,partialRead,12-788,['8/99483713/ccs___0r'],['gn'],6832,1372693,False
m64019_201211_010738/147327550/ccs,partialRead,3-779,['/147327550/ccs___0r'],['gn'],13956,1372693,False
m64019_201211_010738/33817008/ccs,partialRead,9375-10149,['8/33817008/ccs___0l'],['gn'],10156,1372693,False
m64019_201211_010738/44435782/ccs,GENOME,367-1141,"['8/44435782/ccs___0l', '8/44435782/ccs___0r']","['gn', 'gn']",18423,1372694,False
m64019_201211_010738/136185470/ccs,GENOME,4836-5610,"['/136185470/ccs___0l', '/136185470/ccs___0r']","['gn', 'gn']",13830,1372693,False
m64019_201211_010738/152242707/ccs,partialRead,12192-12969,['/152242707/ccs___0l'],['gn'],12973,1372693,False
m64019_201211_010738/155779825/ccs,GENOME,7642-8419,"['/155779825/ccs___0l', '/155779825/ccs___0r']","['gn', 'gn']",12207,1372693,False
m64019_201211_010738/144509311/ccs,GENOME,2696-3473,"['/144509311/ccs___0l', '/144509311/ccs___0r']","['gn', 'gn']",17716,1372693,False
m64019_201211_010738/7866799/ccs,GENOME,1876-2653,"['38/7866799/ccs___0l', '38/7866799/ccs___0r']","['gn', 'gn']",16058,1372693,False
m64019_201211_010738/40502841/ccs,GENOME,6888-7665,"['8/40502841/ccs___0l', '8/40502841/ccs___0r']","['gn', 'gn']",8372,1372693,False
m64019_201211_010738/83690203/ccs,GENOME,1952-2729,"['8/83690203/ccs___0l', '8/83690203/ccs___0r']","['gn', 'gn']",11818,1372693,False
