read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200818_234926/149947649/ccs,partialRead,9524-10299,['/149947649/ccs___0l'],['gn'],10305,3573534,False
m54312U_200818_234926/11470359/ccs,GENOME,1000-1775,"['6/11470359/ccs___0l', '6/11470359/ccs___0r']","['gn', 'gn']",10084,3573532,False
m54312U_200818_234926/42863379/ccs,GENOME,11285-12060,"['6/42863379/ccs___0l', '6/42863379/ccs___0r']","['gn', 'gn']",13055,3573534,False
m54312U_200818_234926/101255317/ccs,GENOME,3391-4166,"['/101255317/ccs___0l', '/101255317/ccs___0r']","['gn', 'gn']",8600,3573534,False
m54312U_200818_234926/1771533/ccs,GENOME,4008-4783,"['26/1771533/ccs___0l', '26/1771533/ccs___0r']","['gn', 'gn']",10332,3573534,False
m54312U_200818_234926/13830129/ccs,pl_multi,3812-4587 _ 8103-8878 _ 12394-13170,"['6/13830129/ccs___0l', '6/13830129/ccs___0r', '6/13830129/ccs___1l', '6/13830129/ccs___1r', '6/13830129/ccs___2l', '6/13830129/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",13319,,False
m54312U_200818_234926/27656392/ccs,partialRead,6739-7514,['6/27656392/ccs___0l'],['gn'],7524,3573534,False
m54312U_200818_234926/19073710/ccs,GENOME,2967-3742,"['6/19073710/ccs___0l', '6/19073710/ccs___0r']","['gn', 'gn']",11815,3573532,False
m54312U_200818_234926/65208747/ccs,GENOME,4186-4961,"['6/65208747/ccs___0l', '6/65208747/ccs___0r']","['gn', 'gn']",6614,3573534,False
m54312U_200818_234926/9437441/ccs,GENOME,9099-9874,"['26/9437441/ccs___0l', '26/9437441/ccs___0r']","['gn', 'gn']",17493,3573534,False
m54312U_200818_234926/3017429/ccs,GENOME,2230-3005,"['26/3017429/ccs___0l', '26/3017429/ccs___0r']","['gn', 'gn']",12249,3573534,False
m54312U_200818_234926/134021175/ccs,GENOME,1416-2191,"['/134021175/ccs___0l', '/134021175/ccs___0r']","['gn', 'gn']",7296,3573531,False
m54312U_200818_234926/163578860/ccs,GENOME,8010-8785,"['/163578860/ccs___0l', '/163578860/ccs___0r']","['gn', 'gn']",10001,3573534,False
m54312U_200818_234926/141821282/ccs,GENOME,9125-9901,"['/141821282/ccs___0l', '/141821282/ccs___0r']","['gn', 'gn']",13010,3573534,False
m54312U_200818_234926/4916945/ccs,GENOME,6587-7363,"['26/4916945/ccs___0l', '26/4916945/ccs___0r']","['gn', 'gn']",12695,3573534,False
m54312U_200818_234926/68814540/ccs,GENOME,5975-6751,"['6/68814540/ccs___0l', '6/68814540/ccs___0r']","['gn', 'gn']",10913,3573534,False
m54312U_200818_234926/148439101/ccs,GENOME,290-1064,"['/148439101/ccs___0l', '/148439101/ccs___0r']","['gn', 'gn']",16219,3573534,False
m54312U_200818_234926/134676500/ccs,GENOME,2672-3446,"['/134676500/ccs___0l', '/134676500/ccs___0r']","['gn', 'gn']",10144,3573534,False
m54312U_200818_234926/162595324/ccs,GENOME,6184-6961,"['/162595324/ccs___0l', '/162595324/ccs___0r']","['gn', 'gn']",10419,3573534,False
m54312U_200818_234926/113772733/ccs,partialRead,11022-11799,['/113772733/ccs___0l'],['unknown'],11804,,False
m54312U_200818_234926/178783095/ccs,GENOME,12690-13467,"['/178783095/ccs___0l', '/178783095/ccs___0r']","['gn', 'gn']",24587,3573534,False
m54312U_200818_234926/62325603/ccs,GENOME,6714-7491,"['6/62325603/ccs___0l', '6/62325603/ccs___0r']","['gn', 'gn']",9941,3573534,False
m54312U_200818_234926/7537665/ccs,GENOME,6902-7675,"['26/7537665/ccs___0l', '26/7537665/ccs___0r']","['gn', 'gn']",19998,3573534,False
m54312U_200818_234926/19138846/ccs,partialRead,12658-13435,['6/19138846/ccs___0l'],['gn'],13439,3573534,False
m54312U_200818_234926/11404143/ccs,GENOME,3435-4215,"['6/11404143/ccs___0l', '6/11404143/ccs___0r']","['gn', 'gn']",17356,3573534,False
m54312U_200818_234926/136513647/ccs,GENOME,4539-5310,"['/136513647/ccs___0l', '/136513647/ccs___0r']","['gn', 'gn']",11513,3573534,False
m54312U_200818_234926/69402967/ccs,GENOME,6721-7502,"['6/69402967/ccs___0l', '6/69402967/ccs___0r']","['gn', 'gn']",11297,3573534,False
m54312U_200818_234926/1246426/ccs,GENOME,6980-7755,"['26/1246426/ccs___0l', '26/1246426/ccs___0r']","['gn', 'gn']",7941,3573534,False
m54312U_200818_234926/22415646/ccs,GENOME,9211-9986,"['6/22415646/ccs___0l', '6/22415646/ccs___0r']","['gn', 'gn']",15654,3573532,False
