read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200818_234926/85854952/ccs,GENOME,4111-5275,"['6/85854952/ccs___0l', '6/85854952/ccs___0r']","['gn', 'gn']",9886,1356559,False
m54312U_200818_234926/108594699/ccs,COINTEGRATE,6501-7665,"['/108594699/ccs___0l', '/108594699/ccs___0r']","['gn', 'pl']",8361,1356558,False
m54312U_200818_234926/66782309/ccs,pl_multi,976-2141 _ 5677-6841,"['6/66782309/ccs___0l', '6/66782309/ccs___0r', '6/66782309/ccs___1l', '6/66782309/ccs___1r']","['pl', 'pl', 'pl', 'pl']",9307,,False
m54312U_200818_234926/13895957/ccs,GENOME,12947-14111,"['6/13895957/ccs___0l', '6/13895957/ccs___0r']","['gn', 'gn']",16257,909116,False
m54312U_200818_234926/66781391/ccs,pl_multi,1841-3005 _ 6541-7704 _ 11240-12404,"['6/66781391/ccs___0l', '6/66781391/ccs___0r', '6/66781391/ccs___1l', '6/66781391/ccs___1r', '6/66781391/ccs___2l']","['pl', 'pl', 'pl', 'pl', 'pl']",12428,,False
m54312U_200818_234926/50596177/ccs,pl_multi,1003-2167 _ 5702-6866,"['6/50596177/ccs___0l', '6/50596177/ccs___0r', '6/50596177/ccs___1l', '6/50596177/ccs___1r']","['pl', 'pl', 'pl', 'pl']",11278,,False
m54312U_200818_234926/47581180/ccs,GENOME,3009-4173,"['6/47581180/ccs___0l', '6/47581180/ccs___0r']","['gn', 'gn']",13537,1356559,False
m54312U_200818_234926/24445012/ccs,GENOME,6410-7574,"['6/24445012/ccs___0l', '6/24445012/ccs___0r']","['gn', 'gn']",14048,659111,False
m54312U_200818_234926/6686371/ccs,pl_multi,1000-2164 _ 5701-6865 _ 10402-11566,"['26/6686371/ccs___0l', '26/6686371/ccs___0r', '26/6686371/ccs___1l', '26/6686371/ccs___1r', '26/6686371/ccs___2l', '26/6686371/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",12760,,False
m54312U_200818_234926/146606099/ccs,GENOME,12365-13529,"['/146606099/ccs___0l', '/146606099/ccs___0r']","['gn', 'gn']",17011,2842004,False
m54312U_200818_234926/20842736/ccs,COINTEGRATE,5050-6214,"['6/20842736/ccs___0l', '6/20842736/ccs___0r']","['gn', 'pl']",9843,2563763,False
m54312U_200818_234926/133761064/ccs,pl_multi,4357-5521 _ 9064-10229,"['/133761064/ccs___0l', '/133761064/ccs___0r', '/133761064/ccs___1l', '/133761064/ccs___1r']","['pl', 'pl', 'pl', 'pl']",11730,,False
m54312U_200818_234926/101976126/ccs,GENOME,2701-3865,"['/101976126/ccs___0l', '/101976126/ccs___0r']","['gn', 'gn']",9595,1356559,False
m54312U_200818_234926/17303691/ccs,COINTEGRATE,16202-17366,"['6/17303691/ccs___0l', '6/17303691/ccs___0r']","['gn', 'pl']",18946,4014610,False
m54312U_200818_234926/127272242/ccs,pl_multi,1495-2659 _ 6194-7358,"['/127272242/ccs___0l', '/127272242/ccs___0r', '/127272242/ccs___1l', '/127272242/ccs___1r']","['pl', 'pl', 'pl', 'pl']",9514,,False
m54312U_200818_234926/176620340/ccs,pl_multi,1861-3025 _ 6561-7725 _ 11268-12432,"['/176620340/ccs___0l', '/176620340/ccs___0r', '/176620340/ccs___1l', '/176620340/ccs___1r', '/176620340/ccs___2l', '/176620340/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",15133,,False
m54312U_200818_234926/117703234/ccs,GENOME,4726-5890,"['/117703234/ccs___0l', '/117703234/ccs___0r']","['gn', 'gn']",7785,1356559,False
m54312U_200818_234926/88735937/ccs,GENOME,371-1535,"['6/88735937/ccs___0l', '6/88735937/ccs___0r']","['gn', 'gn']",10957,1356561,False
m54312U_200818_234926/133628231/ccs,GENOME,10425-11589,"['/133628231/ccs___0l', '/133628231/ccs___0r']","['gn', 'gn']",12166,1356559,False
m54312U_200818_234926/69469706/ccs,pl_multi,1162-2327 _ 5860-7024,"['6/69469706/ccs___0l', '6/69469706/ccs___0r', '6/69469706/ccs___1l', '6/69469706/ccs___1r']","['pl', 'pl', 'pl', 'pl']",11406,,False
m54312U_200818_234926/159386402/ccs,GENOME,139-1303,"['/159386402/ccs___0l', '/159386402/ccs___0r']","['gn', 'gn']",9349,3979412,False
m54312U_200818_234926/66388792/ccs,pl_multi,4512-5676 _ 9202-10364,"['6/66388792/ccs___0l', '6/66388792/ccs___0r', '6/66388792/ccs___1l', '6/66388792/ccs___1r']","['pl', 'pl', 'pl', 'pl']",12986,,False
m54312U_200818_234926/72746323/ccs,GENOME,643-1807,"['6/72746323/ccs___0l', '6/72746323/ccs___0r']","['gn', 'gn']",16852,306295,False
m54312U_200818_234926/133498249/ccs,GENOME,2855-4019,"['/133498249/ccs___0l', '/133498249/ccs___0r']","['gn', 'gn']",11904,1540166,False
m54312U_200818_234926/130287200/ccs,COINTEGRATE,3618-4782,"['/130287200/ccs___0l', '/130287200/ccs___0r']","['pl', 'gn']",12123,1356558,False
m54312U_200818_234926/156042030/ccs,pl_multi,4160-5324 _ 8858-10022,"['/156042030/ccs___0l', '/156042030/ccs___0r', '/156042030/ccs___1l', '/156042030/ccs___1r']","['pl', 'pl', 'pl', 'pl']",10080,,False
m54312U_200818_234926/78776245/ccs,pl_multi,2825-3989 _ 7524-8690,"['6/78776245/ccs___0l', '6/78776245/ccs___0r', '6/78776245/ccs___1l', '6/78776245/ccs___1r']","['pl', 'pl', 'pl', 'pl']",10627,,False
m54312U_200818_234926/88410480/ccs,pl_single,3547-4711,"['6/88410480/ccs___0l', '6/88410480/ccs___0r']","['pl', 'pl']",7568,,False
m54312U_200818_234926/117312297/ccs,pl_multi,1828-2992 _ 6527-7691,"['/117312297/ccs___0l', '/117312297/ccs___0r', '/117312297/ccs___1l', '/117312297/ccs___1r']","['pl', 'pl', 'pl', 'pl']",11240,,False
m54312U_200818_234926/104728140/ccs,pl_multi,2172-3338 _ 6874-8038 _ 11573-12737,"['/104728140/ccs___0l', '/104728140/ccs___0r', '/104728140/ccs___1l', '/104728140/ccs___1r', '/104728140/ccs___2l', '/104728140/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",16033,,False
m54312U_200818_234926/111086187/ccs,GENOME,9144-10308,"['/111086187/ccs___0l', '/111086187/ccs___0r']","['gn', 'gn']",17011,1356558,False
m54312U_200818_234926/56232665/ccs,GENOME,1351-2515,"['6/56232665/ccs___0l', '6/56232665/ccs___0r']","['gn', 'gn']",14371,3480022,False
m54312U_200818_234926/114165478/ccs,pl_multi,2032-3197 _ 6741-7905,"['/114165478/ccs___0l', '/114165478/ccs___0r', '/114165478/ccs___1l', '/114165478/ccs___1r']","['pl', 'pl', 'pl', 'pl']",11916,,False
