read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/96536459/ccs,GENOME,12740-13515,"['4/96536459/ccs___0l', '4/96536459/ccs___0r']","['gn', 'gn']",14910,1356631,False
m54312U_200807_012324/148113502/ccs,GENOME,709-1484,"['/148113502/ccs___0l', '/148113502/ccs___0r']","['gn', 'gn']",8818,1356631,False
m54312U_200807_012324/6620933/ccs,partialRead,7853-8628,['24/6620933/ccs___0l'],['gn'],8637,1356631,False
m54312U_200807_012324/92669935/ccs,partialRead,4-779,['4/92669935/ccs___0r'],['gn'],12090,1356631,False
m54312U_200807_012324/180160791/ccs,GENOME,1756-2531,"['/180160791/ccs___0l', '/180160791/ccs___0r']","['gn', 'gn']",9491,1356631,False
m54312U_200807_012324/20972328/ccs,partialRead,8977-9752,['4/20972328/ccs___0l'],['gn'],9756,1356631,False
m54312U_200807_012324/52234660/ccs,partialRead,5-780,['4/52234660/ccs___0r'],['gn'],15673,1356631,False
m54312U_200807_012324/135071074/ccs,partialRead,10-785,['/135071074/ccs___0r'],['gn'],8495,1356631,False
m54312U_200807_012324/24249980/ccs,GENOME,1634-2409,"['4/24249980/ccs___0l', '4/24249980/ccs___0r']","['gn', 'gn']",8171,1356631,False
m54312U_200807_012324/112658375/ccs,GENOME,2499-3274,"['/112658375/ccs___0l', '/112658375/ccs___0r']","['gn', 'gn']",9598,1356631,False
m54312U_200807_012324/85131600/ccs,partialRead,3-778,['4/85131600/ccs___0r'],['gn'],10256,1356632,False
m54312U_200807_012324/75300931/ccs,GENOME,3747-4522,"['4/75300931/ccs___0l', '4/75300931/ccs___0r']","['gn', 'gn']",9978,1356631,False
m54312U_200807_012324/2427562/ccs,GENOME,1507-2282,"['24/2427562/ccs___0l', '24/2427562/ccs___0r']","['gn', 'gn']",8573,1356631,False
m54312U_200807_012324/20581003/ccs,GENOME,11075-11850,"['4/20581003/ccs___0l', '4/20581003/ccs___0r']","['gn', 'gn']",12168,1356631,False
m54312U_200807_012324/41551613/ccs,partialRead,8935-9710,['4/41551613/ccs___0l'],['gn'],9714,1356631,False
m54312U_200807_012324/121963855/ccs,GENOME,1028-1803,"['/121963855/ccs___0l', '/121963855/ccs___0r']","['gn', 'gn']",7415,1356631,False
m54312U_200807_012324/85001788/ccs,partialRead,6381-7156,['4/85001788/ccs___0l'],['gn'],7165,1356631,False
m54312U_200807_012324/48302203/ccs,GENOME,8324-9099,"['4/48302203/ccs___0l', '4/48302203/ccs___0r']","['gn', 'gn']",11456,1356631,False
m54312U_200807_012324/9636645/ccs,GENOME,4873-5648,"['24/9636645/ccs___0l', '24/9636645/ccs___0r']","['gn', 'gn']",8289,1356631,False
m54312U_200807_012324/34407573/ccs,GENOME,8744-9519,"['4/34407573/ccs___0l', '4/34407573/ccs___0r']","['gn', 'gn']",10064,1356631,False
m54312U_200807_012324/41418956/ccs,GENOME,10414-11189,"['4/41418956/ccs___0l', '4/41418956/ccs___0r']","['gn', 'gn']",13447,1356631,False
m54312U_200807_012324/140904425/ccs,GENOME,6562-7337,"['/140904425/ccs___0l', '/140904425/ccs___0r']","['gn', 'gn']",9362,1356631,False
m54312U_200807_012324/160170427/ccs,GENOME,1794-2569,"['/160170427/ccs___0l', '/160170427/ccs___0r']","['gn', 'gn']",14241,1356631,False
m54312U_200807_012324/163055846/ccs,GENOME,10308-11083,"['/163055846/ccs___0l', '/163055846/ccs___0r']","['gn', 'gn']",13609,1356631,False
m54312U_200807_012324/124715604/ccs,partialRead,12811-13586,['/124715604/ccs___0l'],['gn'],13599,1356631,False
m54312U_200807_012324/169608104/ccs,GENOME,2545-3320,"['/169608104/ccs___0l', '/169608104/ccs___0r']","['gn', 'gn']",8725,1356631,False
m54312U_200807_012324/26478368/ccs,partialRead,13164-13939,['4/26478368/ccs___0l'],['gn'],13951,1356631,False
m54312U_200807_012324/26477717/ccs,GENOME,1995-2770,"['4/26477717/ccs___0l', '4/26477717/ccs___0r']","['gn', 'gn']",7943,1356631,False
m54312U_200807_012324/87753652/ccs,GENOME,921-1696,"['4/87753652/ccs___0l', '4/87753652/ccs___0r']","['gn', 'gn']",11711,1356631,False
m54312U_200807_012324/80873489/ccs,GENOME,506-1281,"['4/80873489/ccs___0l', '4/80873489/ccs___0r']","['gn', 'gn']",8246,1356631,False
m54312U_200807_012324/149817501/ccs,GENOME,7765-8540,"['/149817501/ccs___0l', '/149817501/ccs___0r']","['gn', 'gn']",9461,1356631,False
m54312U_200807_012324/70844531/ccs,partialRead,10-785,['4/70844531/ccs___0r'],['gn'],6792,1356632,False
m54312U_200807_012324/47317599/ccs,partialRead,10-785,['4/47317599/ccs___0r'],['gn'],12249,1356631,False
m54312U_200807_012324/36896919/ccs,GENOME,1051-1826,"['4/36896919/ccs___0l', '4/36896919/ccs___0r']","['gn', 'gn']",8136,1356631,False
