read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/47515821/ccs,pl_single,2977-3752,"['4/47515821/ccs___0l', '4/47515821/ccs___0r']","['pl', 'pl']",7888,,False
m54312U_200807_012324/21169665/ccs,partialRead,14206-14981,['4/21169665/ccs___0l'],['gn'],14988,3573534,False
m54312U_200807_012324/159515177/ccs,partialRead,4-779,['/159515177/ccs___0r'],['gn'],11005,3573534,False
m54312U_200807_012324/67176426/ccs,partialRead,12303-13078,['4/67176426/ccs___0l'],['gn'],13084,3573534,False
m54312U_200807_012324/91751471/ccs,partialRead,7259-8034,['4/91751471/ccs___0l'],['gn'],8041,3573534,False
m54312U_200807_012324/79102599/ccs,GENOME,6706-7481,"['4/79102599/ccs___0l', '4/79102599/ccs___0r']","['gn', 'gn']",11072,3573534,False
m54312U_200807_012324/155386655/ccs,partialRead,9225-10000,['/155386655/ccs___0l'],['gn'],10004,3573534,False
m54312U_200807_012324/104006875/ccs,partialRead,11-786,['/104006875/ccs___0r'],['gn'],11567,3573534,False
m54312U_200807_012324/78972745/ccs,partialRead,8551-9326,['4/78972745/ccs___0l'],['gn'],9335,3573534,False
m54312U_200807_012324/115934819/ccs,GENOME,7202-7977,"['/115934819/ccs___0l', '/115934819/ccs___0r']","['gn', 'gn']",18456,3573534,False
m54312U_200807_012324/6031590/ccs,partialRead,14781-15556,['24/6031590/ccs___0l'],['gn'],15560,3573534,False
m54312U_200807_012324/31525139/ccs,partialRead,6-781,['4/31525139/ccs___0r'],['gn'],10732,3573534,False
m54312U_200807_012324/98436471/ccs,partialRead,8776-9551,['4/98436471/ccs___0l'],['gn'],9560,3573534,False
m54312U_200807_012324/157550846/ccs,partialRead,8368-9143,['/157550846/ccs___0l'],['gn'],9152,3573534,False
m54312U_200807_012324/122160064/ccs,partialRead,9216-9991,['/122160064/ccs___0l'],['gn'],9995,3573534,False
m54312U_200807_012324/110821722/ccs,GENOME,2569-3345,"['/110821722/ccs___0l', '/110821722/ccs___0r']","['gn', 'gn']",24119,3573534,False
m54312U_200807_012324/10750076/ccs,partialRead,4-778,['4/10750076/ccs___0r'],['gn'],7939,3573534,False
m54312U_200807_012324/174918362/ccs,partialRead,4-781,['/174918362/ccs___0r'],['gn'],13828,3573534,False
m54312U_200807_012324/69733180/ccs,partialRead,14656-15434,['4/69733180/ccs___0l'],['gn'],15438,3573534,False
m54312U_200807_012324/98828623/ccs,GENOME,3127-3905,"['4/98828623/ccs___0l', '4/98828623/ccs___0r']","['gn', 'gn']",15324,3573535,False
m54312U_200807_012324/168690413/ccs,partialRead,13241-14019,['/168690413/ccs___0l'],['gn'],14028,3573534,False
m54312U_200807_012324/116656325/ccs,partialRead,13808-14584,['/116656325/ccs___0l'],['gn'],14588,3573534,False
m54312U_200807_012324/132385045/ccs,partialRead,4-783,['/132385045/ccs___0r'],['gn'],13109,3573534,False
m54312U_200807_012324/54527580/ccs,partialRead,4-783,['4/54527580/ccs___0r'],['gn'],7993,3573534,False
m54312U_200807_012324/5964261/ccs,GENOME,2423-3197,"['24/5964261/ccs___0l', '24/5964261/ccs___0r']","['gn', 'gn']",10407,3573532,False
m54312U_200807_012324/150930504/ccs,partialRead,10-787,['/150930504/ccs___0r'],['gn'],8640,3573534,False
m54312U_200807_012324/118621322/ccs,COINTEGRATE,3676-4454,"['/118621322/ccs___0l', '/118621322/ccs___0r']","['pl', 'gn']",9101,3573534,False
m54312U_200807_012324/3606322/ccs,GENOME,6529-7304,"['24/3606322/ccs___0l', '24/3606322/ccs___0r']","['gn', 'gn']",34050,3573532,False
m54312U_200807_012324/156305944/ccs,GENOME,10261-11036,"['/156305944/ccs___0l', '/156305944/ccs___0r']","['gn', 'gn']",13247,3573534,False
m54312U_200807_012324/155910200/ccs,partialRead,12756-13536,['/155910200/ccs___0l'],['gn'],13545,3573534,False
m54312U_200807_012324/161153390/ccs,partialRead,14699-15475,['/161153390/ccs___0l'],['gn'],15484,3573534,False
m54312U_200807_012324/143720492/ccs,GENOME,11814-12587,"['/143720492/ccs___0l', '/143720492/ccs___0r']","['gn', 'gn']",15652,3573535,False
m54312U_200807_012324/152045992/ccs,partialRead,9607-10384,['/152045992/ccs___0l'],['gn'],10391,3573534,False
