read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200808_073815/173605421/ccs,COINTEGRATE,4080-5210,"['/173605421/ccs___0l', '/173605421/ccs___0r']","['pl', 'gn']",10205,2658652,False
m54312U_200808_073815/7668518/ccs,COINTEGRATE,3103-4233 _ 7771-8903,"['15/7668518/ccs___0l', '15/7668518/ccs___0r', '15/7668518/ccs___1l', '15/7668518/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11239,2658652,False
m54312U_200808_073815/180423290/ccs,COINTEGRATE,4634-5764,"['/180423290/ccs___0l', '/180423290/ccs___0r']","['gn', 'pl']",9273,2658652,False
m54312U_200808_073815/127141969/ccs,COINTEGRATE,5562-6692 _ 10230-11360,"['/127141969/ccs___0l', '/127141969/ccs___0r', '/127141969/ccs___1l', '/127141969/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13781,2545911,False
m54312U_200808_073815/23724662/ccs,COINTEGRATE,3539-4669,"['5/23724662/ccs___0l', '5/23724662/ccs___0r']","['pl', 'gn']",15195,2658648,False
m54312U_200808_073815/86969182/ccs,pl_multi,1977-3107 _ 6644-7774 _ 11311-12441,"['5/86969182/ccs___0l', '5/86969182/ccs___0r', '5/86969182/ccs___1l', '5/86969182/ccs___1r', '5/86969182/ccs___2l', '5/86969182/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",13945,,False
m54312U_200808_073815/90573623/ccs,unknown,6078-7208 _ 10745-11875,"['5/90573623/ccs___0l', '5/90573623/ccs___0r', '5/90573623/ccs___1l', '5/90573623/ccs___1r']","['unknown', 'pl', 'pl', 'gn']",14012,2658648,False
m54312U_200808_073815/112396764/ccs,COINTEGRATE,1626-2757 _ 6297-7427,"['/112396764/ccs___0l', '/112396764/ccs___0r', '/112396764/ccs___1l', '/112396764/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13796,2658648,False
m54312U_200808_073815/130417832/ccs,COINTEGRATE,4984-6114 _ 9650-10780,"['/130417832/ccs___0l', '/130417832/ccs___0r', '/130417832/ccs___1l', '/130417832/ccs___1r']","['gn', 'pl', 'pl', 'gn']",18659,2658648,False
m54312U_200808_073815/23529230/ccs,pl_multi,659-1789 _ 5325-6455,"['5/23529230/ccs___0l', '5/23529230/ccs___0r', '5/23529230/ccs___1l', '5/23529230/ccs___1r']","['pl', 'pl', 'pl', 'pl']",9335,,False
m54312U_200808_073815/133892367/ccs,GENOME,12027-13157,"['/133892367/ccs___0l', '/133892367/ccs___0r']","['gn', 'gn']",13290,2658652,False
m54312U_200808_073815/3082304/ccs,GENOME,6510-7640,"['15/3082304/ccs___0l', '15/3082304/ccs___0r']","['gn', 'gn']",8662,2658647,False
m54312U_200808_073815/53806833/ccs,GENOME,5156-6286,"['5/53806833/ccs___0l', '5/53806833/ccs___0r']","['gn', 'gn']",9414,2581220,False
m54312U_200808_073815/50070276/ccs,COINTEGRATE,4505-5635 _ 9168-10298,"['5/50070276/ccs___0l', '5/50070276/ccs___0r', '5/50070276/ccs___1l', '5/50070276/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11221,2658652,False
