read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m64019_201211_010738/28771350/ccs,COINTEGRATE,9431-10631,"['8/28771350/ccs___0l', '8/28771350/ccs___0r']","['gn', 'pl']",11332,1356549,False
m64019_201211_010738/111085341/ccs,COINTEGRATE,4600-5800,"['/111085341/ccs___0l', '/111085341/ccs___0r']","['pl', 'gn']",12798,1356549,False
m64019_201211_010738/47056295/ccs,COINTEGRATE,13044-14244,"['8/47056295/ccs___0l', '8/47056295/ccs___0r']","['gn', 'pl']",14878,1356549,False
m64019_201211_010738/151848386/ccs,COINTEGRATE,6944-8144,"['/151848386/ccs___0l', '/151848386/ccs___0r']","['gn', 'pl']",8209,1356546,False
m64019_201211_010738/106366914/ccs,COINTEGRATE,3040-4240,"['/106366914/ccs___0l', '/106366914/ccs___0r']","['pl', 'gn']",7940,1356546,False
m64019_201211_010738/115411448/ccs,COINTEGRATE,8105-9305,"['/115411448/ccs___0l', '/115411448/ccs___0r']","['gn', 'pl']",12137,1356549,False
m64019_201211_010738/151716065/ccs,COINTEGRATE,5682-6882,"['/151716065/ccs___0l', '/151716065/ccs___0r']","['gn', 'pl']",10446,1356549,False
m64019_201211_010738/18547250/ccs,COINTEGRATE,5560-6760,"['8/18547250/ccs___0l', '8/18547250/ccs___0r']","['gn', 'pl']",10900,1356549,False
m64019_201211_010738/78842267/ccs,COINTEGRATE,4679-5879,"['8/78842267/ccs___0l', '8/78842267/ccs___0r']","['pl', 'gn']",12325,1356549,False
m64019_201211_010738/128452663/ccs,COINTEGRATE,2986-4186,"['/128452663/ccs___0l', '/128452663/ccs___0r']","['gn', 'pl']",8507,1356550,False
m64019_201211_010738/101515791/ccs,COINTEGRATE,3929-5129,"['/101515791/ccs___0l', '/101515791/ccs___0r']","['pl', 'gn']",8619,1356549,False
m64019_201211_010738/27790116/ccs,COINTEGRATE,5945-7145,"['8/27790116/ccs___0l', '8/27790116/ccs___0r']","['gn', 'pl']",11879,1356549,False
