read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/160762116/ccs,COINTEGRATE,12452-13227,"['/160762116/ccs___0l', '/160762116/ccs___0r']","['gn', 'pl']",15710,1356631,False
m54312U_200807_012324/109774642/ccs,COINTEGRATE,1439-2214 _ 5731-6506,"['/109774642/ccs___0l', '/109774642/ccs___0r', '/109774642/ccs___1l', '/109774642/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10739,1356631,False
m54312U_200807_012324/2884961/ccs,COINTEGRATE,11235-12010,"['24/2884961/ccs___0l', '24/2884961/ccs___0r']","['gn', 'pl']",13621,1356631,False
m54312U_200807_012324/150866379/ccs,COINTEGRATE,2560-3335 _ 6851-7625,"['/150866379/ccs___0l', '/150866379/ccs___0r', '/150866379/ccs___1l']","['gn', 'pl', 'pl']",7670,1356631,False
m54312U_200807_012324/92078119/ccs,COINTEGRATE,4151-4926,"['4/92078119/ccs___0l', '4/92078119/ccs___0r']","['pl', 'gn']",17192,1356631,False
m54312U_200807_012324/154077664/ccs,COINTEGRATE,122-897 _ 4425-5203,"['/154077664/ccs___0l', '/154077664/ccs___0r', '/154077664/ccs___1l', '/154077664/ccs___1r']","['gn', 'pl', 'pl', 'gn']",20069,1356631,False
m54312U_200807_012324/102564149/ccs,COINTEGRATE,10107-10882,"['/102564149/ccs___0l', '/102564149/ccs___0r']","['gn', 'pl']",12499,1356632,False
m54312U_200807_012324/23920915/ccs,COINTEGRATE,8793-9568,"['4/23920915/ccs___0l', '4/23920915/ccs___0r']","['gn', 'pl']",11223,1356631,False
m54312U_200807_012324/65211191/ccs,COINTEGRATE,2318-3093,"['4/65211191/ccs___0l', '4/65211191/ccs___0r']","['pl', 'gn']",6763,1356631,False
m54312U_200807_012324/153878680/ccs,COINTEGRATE,8255-9030 _ 12546-13321,"['/153878680/ccs___0l', '/153878680/ccs___0r', '/153878680/ccs___1l', '/153878680/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14843,1356631,False
