read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/45156509/ccs,GENOME,6820-7595,"['4/45156509/ccs___0l', '4/45156509/ccs___0r']","['gn', 'gn']",13910,3573534,False
m54312U_200807_012324/13567562/ccs,partialRead,9-784,['4/13567562/ccs___0r'],['gn'],9892,3573534,False
m54312U_200807_012324/100598046/ccs,GENOME,1584-2359,"['/100598046/ccs___0l', '/100598046/ccs___0r']","['gn', 'gn']",8036,3573534,False
m54312U_200807_012324/114297429/ccs,GENOME,3248-4023,"['/114297429/ccs___0l', '/114297429/ccs___0r']","['gn', 'gn']",8238,3573534,False
m54312U_200807_012324/84804438/ccs,GENOME,6419-7194,"['4/84804438/ccs___0l', '4/84804438/ccs___0r']","['gn', 'gn']",12318,3573534,False
m54312U_200807_012324/103746187/ccs,GENOME,17213-17988,"['/103746187/ccs___0l', '/103746187/ccs___0r']","['gn', 'gn']",22400,3573534,False
m54312U_200807_012324/25756197/ccs,pl_multi,3379-4154 _ 7670-8445 _ 11962-12737 _ 16253-17029,"['4/25756197/ccs___0l', '4/25756197/ccs___0r', '4/25756197/ccs___1l', '4/25756197/ccs___1r', '4/25756197/ccs___2l', '4/25756197/ccs___2r', '4/25756197/ccs___3l', '4/25756197/ccs___3r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl', 'pl', 'pl']",17480,,False
m54312U_200807_012324/125372662/ccs,GENOME,4657-5432,"['/125372662/ccs___0l', '/125372662/ccs___0r']","['gn', 'gn']",7090,3573534,False
m54312U_200807_012324/125305421/ccs,GENOME,9060-9835,"['/125305421/ccs___0l', '/125305421/ccs___0r']","['gn', 'gn']",11479,3573534,False
m54312U_200807_012324/142082329/ccs,GENOME,2951-3727,"['/142082329/ccs___0l', '/142082329/ccs___0r']","['gn', 'gn']",12294,3573534,False
m54312U_200807_012324/64685755/ccs,partialRead,4-780,['4/64685755/ccs___0r'],['gn'],15391,3573534,False
m54312U_200807_012324/85264947/ccs,GENOME,2873-3650,"['4/85264947/ccs___0l', '4/85264947/ccs___0r']","['gn', 'gn']",13390,3573531,False
m54312U_200807_012324/48693367/ccs,GENOME,10066-10839,"['4/48693367/ccs___0l', '4/48693367/ccs___0r']","['gn', 'gn']",12796,3573534,False
m54312U_200807_012324/146604359/ccs,partialRead,11460-12242,['/146604359/ccs___0l'],['gn'],12246,3573534,False
m54312U_200807_012324/122553931/ccs,GENOME,9088-9870,"['/122553931/ccs___0l', '/122553931/ccs___0r']","['gn', 'gn']",14354,3573534,False
m54312U_200807_012324/80152988/ccs,GENOME,7153-7934,"['4/80152988/ccs___0l', '4/80152988/ccs___0r']","['gn', 'gn']",12951,3573534,False
m54312U_200807_012324/15270532/ccs,GENOME,6926-7706,"['4/15270532/ccs___0l', '4/15270532/ccs___0r']","['gn', 'gn']",9054,3573534,False
