read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200818_234926/180552637/ccs,COINTEGRATE,8980-9755,"['/180552637/ccs___0l', '/180552637/ccs___0r']","['gn', 'pl']",10125,1356631,False
m54312U_200818_234926/108988585/ccs,COINTEGRATE,2120-2896 _ 6415-7190,"['/108988585/ccs___0l', '/108988585/ccs___0r', '/108988585/ccs___1l', '/108988585/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11207,1356631,False
m54312U_200818_234926/129892436/ccs,COINTEGRATE,1903-2678,"['/129892436/ccs___0l', '/129892436/ccs___0r']","['pl', 'gn']",12181,1356631,False
m54312U_200818_234926/55116747/ccs,partialRead,23-798,['6/55116747/ccs___0r'],['gn'],7482,1356631,False
m54312U_200818_234926/159778176/ccs,COINTEGRATE,2389-3164,"['/159778176/ccs___0l', '/159778176/ccs___0r']","['pl', 'gn']",9707,1356631,False
m54312U_200818_234926/108594857/ccs,COINTEGRATE,4014-4789,"['/108594857/ccs___0l', '/108594857/ccs___0r']","['gn', 'pl']",8511,1356631,False
m54312U_200818_234926/42862862/ccs,COINTEGRATE,1015-1790,"['6/42862862/ccs___0l', '6/42862862/ccs___0r']","['pl', 'gn']",16944,1356631,False
m54312U_200818_234926/36375188/ccs,pl_multi,1361-2136 _ 5658-6433,"['6/36375188/ccs___0l', '6/36375188/ccs___0r', '6/36375188/ccs___1l', '6/36375188/ccs___1r']","['pl', 'pl', 'pl', 'pl']",8588,,False
m54312U_200818_234926/95881371/ccs,COINTEGRATE,5249-6024 _ 9541-10316,"['6/95881371/ccs___0l', '6/95881371/ccs___0r', '6/95881371/ccs___1l', '6/95881371/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11793,1356631,False
m54312U_200818_234926/655497/ccs,COINTEGRATE,7869-8642 _ 12157-12932,"['926/655497/ccs___0l', '926/655497/ccs___0r', '926/655497/ccs___1l', '926/655497/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13325,1356631,False
m54312U_200818_234926/38798465/ccs,COINTEGRATE,5642-6417 _ 9933-10710,"['6/38798465/ccs___0l', '6/38798465/ccs___0r', '6/38798465/ccs___1l', '6/38798465/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14586,1356631,False
m54312U_200818_234926/67438162/ccs,COINTEGRATE,3173-3949,"['6/67438162/ccs___0l', '6/67438162/ccs___0r']","['gn', 'pl']",7435,1356631,False
m54312U_200818_234926/7603252/ccs,COINTEGRATE,9664-10439,"['26/7603252/ccs___0l', '26/7603252/ccs___0r']","['gn', 'pl']",12054,1356631,False
m54312U_200818_234926/71763095/ccs,COINTEGRATE,4110-4886 _ 8403-9177,"['6/71763095/ccs___0l', '6/71763095/ccs___0r', '6/71763095/ccs___1l', '6/71763095/ccs___1r']","['gn', 'pl', 'pl', 'gn']",18913,1356631,False
m54312U_200818_234926/95617800/ccs,partialRead,8-784,['6/95617800/ccs___0r'],['gn'],9524,1356631,False
m54312U_200818_234926/74581490/ccs,COINTEGRATE,435-1211,"['6/74581490/ccs___0l', '6/74581490/ccs___0r']","['pl', 'gn']",10248,1356631,False
m54312U_200818_234926/72156964/ccs,COINTEGRATE,22468-23242,"['6/72156964/ccs___0l', '6/72156964/ccs___0r']","['gn', 'pl']",24972,1356631,False
m54312U_200818_234926/122159611/ccs,COINTEGRATE,2236-3013,"['/122159611/ccs___0l', '/122159611/ccs___0r']","['pl', 'gn']",12052,1356631,False
m54312U_200818_234926/128518846/ccs,COINTEGRATE,4074-4849,"['/128518846/ccs___0l', '/128518846/ccs___0r']","['pl', 'gn']",17185,1356631,False
m54312U_200818_234926/4065840/ccs,COINTEGRATE,1220-1998,"['26/4065840/ccs___0l', '26/4065840/ccs___0r']","['pl', 'gn']",20889,1356631,False
m54312U_200818_234926/119276370/ccs,COINTEGRATE,1163-1941,"['/119276370/ccs___0l', '/119276370/ccs___0r']","['pl', 'gn']",8617,1356631,False
m54312U_200818_234926/79890799/ccs,COINTEGRATE,2996-3775,"['6/79890799/ccs___0l', '6/79890799/ccs___0r']","['pl', 'gn']",9583,1356631,False
m54312U_200818_234926/115016388/ccs,COINTEGRATE,892-1666,"['/115016388/ccs___0l', '/115016388/ccs___0r']","['pl', 'gn']",27153,1356631,False
m54312U_200818_234926/54395003/ccs,COINTEGRATE,3521-4296,"['6/54395003/ccs___0l', '6/54395003/ccs___0r']","['pl', 'gn']",12666,1356631,False
m54312U_200818_234926/48365650/ccs,COINTEGRATE,1394-2170,"['6/48365650/ccs___0l', '6/48365650/ccs___0r']","['pl', 'gn']",16755,1356631,False
m54312U_200818_234926/142803650/ccs,COINTEGRATE,11544-12317,"['/142803650/ccs___0l', '/142803650/ccs___0r']","['gn', 'pl']",13205,1356631,False
m54312U_200818_234926/142543163/ccs,COINTEGRATE,2175-2948,"['/142543163/ccs___0l', '/142543163/ccs___0r']","['pl', 'gn']",11105,1356631,False
m54312U_200818_234926/121373794/ccs,COINTEGRATE,1394-2173,"['/121373794/ccs___0l', '/121373794/ccs___0r']","['pl', 'gn']",19393,1356631,False
