read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/4522590/ccs,COINTEGRATE,1385-2161 _ 5677-6452,"['24/4522590/ccs___0l', '24/4522590/ccs___0r', '24/4522590/ccs___1l', '24/4522590/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12957,1372693,False
m54312U_200807_012324/20054519/ccs,COINTEGRATE,1835-2611 _ 6127-6902,"['4/20054519/ccs___0l', '4/20054519/ccs___0r', '4/20054519/ccs___1l', '4/20054519/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9007,1372693,False
m54312U_200807_012324/43582978/ccs,COINTEGRATE,1942-2717,"['4/43582978/ccs___0l', '4/43582978/ccs___0r']","['pl', 'gn']",7650,1372693,False
m54312U_200807_012324/76285673/ccs,COINTEGRATE,3843-4618,"['4/76285673/ccs___0l', '4/76285673/ccs___0r']","['pl', 'gn']",9502,1372693,False
m54312U_200807_012324/135070900/ccs,COINTEGRATE,2693-3468 _ 6986-7761,"['/135070900/ccs___0l', '/135070900/ccs___0r', '/135070900/ccs___1l', '/135070900/ccs___1r']","['gn', 'pl', 'pl', 'gn']",8695,1372693,False
m54312U_200807_012324/134744856/ccs,COINTEGRATE,5614-6389,"['/134744856/ccs___0l', '/134744856/ccs___0r']","['gn', 'pl']",7530,1372693,False
m54312U_200807_012324/43058550/ccs,COINTEGRATE,6393-7167 _ 10683-11458,"['4/43058550/ccs___0l', '4/43058550/ccs___0r', '4/43058550/ccs___1l', '4/43058550/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14692,1372693,False
m54312U_200807_012324/47580854/ccs,COINTEGRATE,4257-5032 _ 8551-9326,"['4/47580854/ccs___0l', '4/47580854/ccs___0r', '4/47580854/ccs___1l', '4/47580854/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10537,1372693,False
m54312U_200807_012324/28180903/ccs,COINTEGRATE,494-1269,"['4/28180903/ccs___0l', '4/28180903/ccs___0r']","['pl', 'gn']",11756,1372693,False
m54312U_200807_012324/112461001/ccs,COINTEGRATE,666-1441 _ 4957-5732,"['/112461001/ccs___0l', '/112461001/ccs___0r', '/112461001/ccs___1l', '/112461001/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12049,1372693,False
m54312U_200807_012324/27789733/ccs,COINTEGRATE,3037-3812 _ 7331-8107,"['4/27789733/ccs___0l', '4/27789733/ccs___0r', '4/27789733/ccs___1l', '4/27789733/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11130,1372694,False
m54312U_200807_012324/56100001/ccs,partialRead,13112-13887,['4/56100001/ccs___0l'],['gn'],13922,1372694,False
m54312U_200807_012324/142674500/ccs,COINTEGRATE,4035-4810,"['/142674500/ccs___0l', '/142674500/ccs___0r']","['pl', 'gn']",14623,1372693,False
m54312U_200807_012324/46727441/ccs,COINTEGRATE,6404-7179 _ 10696-11470,"['4/46727441/ccs___0l', '4/46727441/ccs___0r', '4/46727441/ccs___1l', '4/46727441/ccs___1r']","['gn', 'pl', 'pl', 'gn']",17577,1372693,False
m54312U_200807_012324/173802605/ccs,pl_single,3519-4294,"['/173802605/ccs___0l', '/173802605/ccs___0r']","['pl', 'pl']",7812,,False
m54312U_200807_012324/74516846/ccs,COINTEGRATE,417-1191 _ 4705-5480,"['4/74516846/ccs___0l', '4/74516846/ccs___0r', '4/74516846/ccs___1l', '4/74516846/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11424,1372693,False
m54312U_200807_012324/164561228/ccs,COINTEGRATE,2258-3033 _ 6550-7325,"['/164561228/ccs___0l', '/164561228/ccs___0r', '/164561228/ccs___1l', '/164561228/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12101,1372693,False
m54312U_200807_012324/125109183/ccs,COINTEGRATE,4299-5074 _ 8589-9364,"['/125109183/ccs___0l', '/125109183/ccs___0r', '/125109183/ccs___1l', '/125109183/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14261,1372693,False
m54312U_200807_012324/107022616/ccs,COINTEGRATE,1864-2640 _ 6156-6931,"['/107022616/ccs___0l', '/107022616/ccs___0r', '/107022616/ccs___1l', '/107022616/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12221,1372693,False
m54312U_200807_012324/168691092/ccs,COINTEGRATE,2220-2995,"['/168691092/ccs___0l', '/168691092/ccs___0r']","['pl', 'gn']",9850,1372693,False
m54312U_200807_012324/45877345/ccs,COINTEGRATE,5046-5828 _ 9344-10119,"['4/45877345/ccs___0l', '4/45877345/ccs___0r', '4/45877345/ccs___1l', '4/45877345/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10399,1372693,False
m54312U_200807_012324/64359225/ccs,COINTEGRATE,5793-6568,"['4/64359225/ccs___0l', '4/64359225/ccs___0r']","['gn', 'pl']",7757,1372693,False
m54312U_200807_012324/11535123/ccs,COINTEGRATE,5224-5999,"['4/11535123/ccs___0l', '4/11535123/ccs___0r']","['gn', 'pl']",10007,1372693,False
m54312U_200807_012324/154929227/ccs,COINTEGRATE,1740-2515 _ 6031-6806,"['/154929227/ccs___0l', '/154929227/ccs___0r', '/154929227/ccs___1l', '/154929227/ccs___1r']","['gn', 'pl', 'pl', 'gn']",7807,1372693,False
m54312U_200807_012324/86903496/ccs,COINTEGRATE,6663-7438,"['4/86903496/ccs___0l', '4/86903496/ccs___0r']","['gn', 'pl']",9948,1372693,False
m54312U_200807_012324/86835406/ccs,COINTEGRATE,3740-4515,"['4/86835406/ccs___0l', '4/86835406/ccs___0r']","['gn', 'pl']",8582,1372693,False
m54312U_200807_012324/163121334/ccs,COINTEGRATE,243-1018,"['/163121334/ccs___0l', '/163121334/ccs___0r']","['pl', 'gn']",9730,1372693,False
m54312U_200807_012324/163120103/ccs,COINTEGRATE,8590-9365,"['/163120103/ccs___0l', '/163120103/ccs___0r']","['gn', 'pl']",12152,1372693,False
m54312U_200807_012324/86443710/ccs,COINTEGRATE,6116-6891 _ 10416-11191,"['4/86443710/ccs___0l', '4/86443710/ccs___0r', '4/86443710/ccs___1l', '4/86443710/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12393,1372694,False
