read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m64019_201211_010738/180552760/ccs,COINTEGRATE,5553-6753,"['/180552760/ccs___0l', '/180552760/ccs___0r']","['gn', 'pl']",10040,1372608,False
m64019_201211_010738/150735392/ccs,COINTEGRATE,4422-5622,"['/150735392/ccs___0l', '/150735392/ccs___0r']","['gn', 'pl']",8814,1372611,False
m64019_201211_010738/155454232/ccs,COINTEGRATE,2622-3822,"['/155454232/ccs___0l', '/155454232/ccs___0r']","['pl', 'gn']",7538,1372608,False
m64019_201211_010738/117113825/ccs,COINTEGRATE,4761-5961,"['/117113825/ccs___0l', '/117113825/ccs___0r']","['gn', 'pl']",7876,1372608,False
m64019_201211_010738/121899518/ccs,COINTEGRATE,3593-4793 _ 8352-9552,"['/121899518/ccs___0l', '/121899518/ccs___0r', '/121899518/ccs___1l', '/121899518/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12347,1372611,False
m64019_201211_010738/8980456/ccs,partialRead,21-1221,['38/8980456/ccs___0r'],['gn'],7501,1372611,False
m64019_201211_010738/66322456/ccs,COINTEGRATE,1939-3139,"['8/66322456/ccs___0l', '8/66322456/ccs___0r']","['pl', 'gn']",7242,1372607,False
m64019_201211_010738/47644949/ccs,COINTEGRATE,8916-10116 _ 13674-14873,"['8/47644949/ccs___0l', '8/47644949/ccs___0r', '8/47644949/ccs___1l', '8/47644949/ccs___1r']","['gn', 'pl', 'pl', 'gn']",19588,1372611,False
m64019_201211_010738/140577344/ccs,COINTEGRATE,9240-10440,"['/140577344/ccs___0l', '/140577344/ccs___0r']","['gn', 'pl']",14310,1673405,False
m64019_201211_010738/32901740/ccs,COINTEGRATE,1043-2243 _ 5811-7014,"['8/32901740/ccs___0l', '8/32901740/ccs___0r', '8/32901740/ccs___1l', '8/32901740/ccs___1r']","['gn', 'pl', 'pl', 'gn']",8307,1372608,False
m64019_201211_010738/13566512/ccs,COINTEGRATE,2622-3822 _ 7381-8581,"['8/13566512/ccs___0l', '8/13566512/ccs___0r', '8/13566512/ccs___1l', '8/13566512/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13249,1372611,False
m64019_201211_010738/107610434/ccs,COINTEGRATE,2782-3982,"['/107610434/ccs___0l', '/107610434/ccs___0r']","['pl', 'gn']",9868,1372611,False
