read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/30475558/ccs,COINTEGRATE,6744-7519,"['4/30475558/ccs___0l', '4/30475558/ccs___0r']","['gn', 'pl']",10940,1356631,False
m54312U_200807_012324/3082814/ccs,COINTEGRATE,9043-9818,"['24/3082814/ccs___0l', '24/3082814/ccs___0r']","['gn', 'pl']",12470,1356631,False
m54312U_200807_012324/130615545/ccs,COINTEGRATE,786-1561 _ 5079-5854,"['/130615545/ccs___0l', '/130615545/ccs___0r', '/130615545/ccs___1l', '/130615545/ccs___1r']","['gn', 'pl', 'pl', 'gn']",18920,1356631,False
m54312U_200807_012324/136972240/ccs,COINTEGRATE,2684-3459,"['/136972240/ccs___0l', '/136972240/ccs___0r']","['pl', 'gn']",16162,1356631,False
m54312U_200807_012324/82183588/ccs,COINTEGRATE,3783-4558,"['4/82183588/ccs___0l', '4/82183588/ccs___0r']","['pl', 'gn']",13261,1356631,False
m54312U_200807_012324/29753833/ccs,COINTEGRATE,6017-6791 _ 10310-11085,"['4/29753833/ccs___0l', '4/29753833/ccs___0r', '4/29753833/ccs___1l', '4/29753833/ccs___1r']","['gn', 'pl', 'pl', 'gn']",19449,1356631,False
m54312U_200807_012324/142804015/ccs,COINTEGRATE,5788-6563 _ 10081-10858,"['/142804015/ccs___0l', '/142804015/ccs___0r', '/142804015/ccs___1l', '/142804015/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11253,1356631,False
m54312U_200807_012324/149094508/ccs,COINTEGRATE,5801-6576,"['/149094508/ccs___0l', '/149094508/ccs___0r']","['gn', 'pl']",10061,1356631,False
m54312U_200807_012324/155386674/ccs,COINTEGRATE,3071-3846 _ 7363-8138,"['/155386674/ccs___0l', '/155386674/ccs___0r', '/155386674/ccs___1l', '/155386674/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9198,1356631,False
m54312U_200807_012324/12650827/ccs,COINTEGRATE,5590-6365,"['4/12650827/ccs___0l', '4/12650827/ccs___0r']","['gn', 'pl']",10523,1356631,False
m54312U_200807_012324/170198896/ccs,COINTEGRATE,2132-2907,"['/170198896/ccs___0l', '/170198896/ccs___0r']","['pl', 'gn']",15532,1356631,False
m54312U_200807_012324/29362036/ccs,COINTEGRATE,8304-9079,"['4/29362036/ccs___0l', '4/29362036/ccs___0r']","['gn', 'pl']",12654,1356631,False
m54312U_200807_012324/16124173/ccs,COINTEGRATE,6094-6869,"['4/16124173/ccs___0l', '4/16124173/ccs___0r']","['gn', 'pl']",10628,1356631,False
m54312U_200807_012324/2230294/ccs,COINTEGRATE,2009-2785 _ 6313-7088,"['24/2230294/ccs___0l', '24/2230294/ccs___0r', '24/2230294/ccs___1l', '24/2230294/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14961,1356631,False
m54312U_200807_012324/120717637/ccs,COINTEGRATE,14907-15682,"['/120717637/ccs___0l', '/120717637/ccs___0r']","['gn', 'pl']",16642,1356631,False
m54312U_200807_012324/39453032/ccs,COINTEGRATE,1916-2691,"['4/39453032/ccs___0l', '4/39453032/ccs___0r']","['pl', 'gn']",17443,1356630,False
m54312U_200807_012324/145229591/ccs,COINTEGRATE,2384-3159,"['/145229591/ccs___0l', '/145229591/ccs___0r']","['pl', 'gn']",8865,1356631,False
m54312U_200807_012324/35915216/ccs,COINTEGRATE,6040-6815,"['4/35915216/ccs___0l', '4/35915216/ccs___0r']","['gn', 'pl']",9126,1356631,False
m54312U_200807_012324/81398489/ccs,COINTEGRATE,5475-6250,"['4/81398489/ccs___0l', '4/81398489/ccs___0r']","['gn', 'pl']",8794,1356631,False
m54312U_200807_012324/49350855/ccs,COINTEGRATE,1332-2107,"['4/49350855/ccs___0l', '4/49350855/ccs___0r']","['pl', 'gn']",11888,1356631,False
m54312U_200807_012324/74647722/ccs,COINTEGRATE,4099-4875 _ 8396-9171,"['4/74647722/ccs___0l', '4/74647722/ccs___0r', '4/74647722/ccs___1l', '4/74647722/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11413,1356631,False
m54312U_200807_012324/35588800/ccs,COINTEGRATE,3992-4767 _ 8288-9064,"['4/35588800/ccs___0l', '4/35588800/ccs___0r', '4/35588800/ccs___1l', '4/35588800/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9891,1356631,False
m54312U_200807_012324/5046592/ccs,COINTEGRATE,472-1247,"['24/5046592/ccs___0l', '24/5046592/ccs___0r']","['pl', 'gn']",12256,1356631,False
m54312U_200807_012324/141885884/ccs,COINTEGRATE,5151-5926,"['/141885884/ccs___0l', '/141885884/ccs___0r']","['gn', 'pl']",8094,1356631,False
m54312U_200807_012324/138807502/ccs,COINTEGRATE,3441-4216,"['/138807502/ccs___0l', '/138807502/ccs___0r']","['pl', 'gn']",20259,1356631,False
m54312U_200807_012324/52166693/ccs,COINTEGRATE,4430-5205 _ 8721-9496,"['4/52166693/ccs___0l', '4/52166693/ccs___0r', '4/52166693/ccs___1l', '4/52166693/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12855,1356631,False
m54312U_200807_012324/165939411/ccs,COINTEGRATE,4976-5752 _ 9271-10046,"['/165939411/ccs___0l', '/165939411/ccs___0r', '/165939411/ccs___1l', '/165939411/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13252,1356631,False
m54312U_200807_012324/172098045/ccs,COINTEGRATE,4028-4803,"['/172098045/ccs___0l', '/172098045/ccs___0r']","['gn', 'pl']",8655,1356630,False
