read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200808_073815/105580518/ccs,COINTEGRATE,3319-4449 _ 7990-9120,"['/105580518/ccs___0l', '/105580518/ccs___0r', '/105580518/ccs___1l', '/105580518/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15665,2642857,False
m54312U_200808_073815/119799957/ccs,COINTEGRATE,3425-4555,"['/119799957/ccs___0l', '/119799957/ccs___0r']","['gn', 'pl']",9051,2642857,False
m54312U_200808_073815/101976569/ccs,COINTEGRATE,10200-11330,"['/101976569/ccs___0l', '/101976569/ccs___0r']","['gn', 'pl']",13407,2642857,False
m54312U_200808_073815/155519219/ccs,COINTEGRATE,3806-4936,"['/155519219/ccs___0l', '/155519219/ccs___0r']","['pl', 'gn']",12208,2642857,False
m54312U_200808_073815/19793165/ccs,GENOME,7071-8201,"['5/19793165/ccs___0l', '5/19793165/ccs___0r']","['gn', 'gn']",12659,2642857,False
m54312U_200808_073815/64816528/ccs,COINTEGRATE,10149-11284 _ 14825-15955,"['5/64816528/ccs___0l', '5/64816528/ccs___0r', '5/64816528/ccs___1l', '5/64816528/ccs___1r']","['gn', 'pl', 'pl', 'gn']",16605,2642857,False
m54312U_200808_073815/97520466/ccs,COINTEGRATE,3480-4610,"['5/97520466/ccs___0l', '5/97520466/ccs___0r']","['gn', 'pl']",7710,2642852,False
m54312U_200808_073815/148111727/ccs,COINTEGRATE,6324-7454,"['/148111727/ccs___0l', '/148111727/ccs___0r']","['gn', 'pl']",9262,2642856,False
m54312U_200808_073815/71895374/ccs,COINTEGRATE,5071-6201 _ 9737-10867,"['5/71895374/ccs___0l', '5/71895374/ccs___0r', '5/71895374/ccs___1l', '5/71895374/ccs___1r']","['gn', 'pl', 'pl', 'pl']",12837,2453133,True
m54312U_200808_073815/137168258/ccs,GENOME,13755-14885,"['/137168258/ccs___0l', '/137168258/ccs___0r']","['gn', 'gn']",18297,2642857,False
m54312U_200808_073815/158665406/ccs,COINTEGRATE,8482-9612,"['/158665406/ccs___0l', '/158665406/ccs___0r']","['gn', 'pl']",12643,2642852,False
m54312U_200808_073815/100993017/ccs,COINTEGRATE,3940-5070,"['/100993017/ccs___0l', '/100993017/ccs___0r']","['gn', 'pl']",7419,2642852,False
m54312U_200808_073815/14680902/ccs,COINTEGRATE,906-2036,"['5/14680902/ccs___0l', '5/14680902/ccs___0r']","['pl', 'gn']",17054,2642857,False
m54312U_200808_073815/158337368/ccs,COINTEGRATE,3340-4470,"['/158337368/ccs___0l', '/158337368/ccs___0r']","['gn', 'pl']",8948,2642853,False
m54312U_200808_073815/151060762/ccs,COINTEGRATE,6722-7852,"['/151060762/ccs___0l', '/151060762/ccs___0r']","['gn', 'pl']",9902,2642852,False
m54312U_200808_073815/53151062/ccs,COINTEGRATE,9616-10746,"['5/53151062/ccs___0l', '5/53151062/ccs___0r']","['gn', 'pl']",12354,2642852,False
m54312U_200808_073815/132975208/ccs,COINTEGRATE,671-1801 _ 5337-6467,"['/132975208/ccs___0l', '/132975208/ccs___0r', '/132975208/ccs___1l', '/132975208/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9166,2642857,False
m54312U_200808_073815/53018638/ccs,pl_multi,4346-5476 _ 9011-10142,"['5/53018638/ccs___0l', '5/53018638/ccs___0r', '5/53018638/ccs___1l', '5/53018638/ccs___1r']","['pl', 'pl', 'pl', 'pl']",12650,,False
m54312U_200808_073815/129369412/ccs,COINTEGRATE,2616-3746,"['/129369412/ccs___0l', '/129369412/ccs___0r']","['pl', 'gn']",10725,2642852,False
m54312U_200808_073815/114887342/ccs,COINTEGRATE,6720-7850,"['/114887342/ccs___0l', '/114887342/ccs___0r']","['gn', 'pl']",9402,2642857,False
m54312U_200808_073815/114821247/ccs,COINTEGRATE,230-1360,"['/114821247/ccs___0l', '/114821247/ccs___0r']","['pl', 'gn']",10188,2642852,False
m54312U_200808_073815/52628144/ccs,COINTEGRATE,1523-2653,"['5/52628144/ccs___0l', '5/52628144/ccs___0r']","['pl', 'gn']",7574,828639,False
