read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/126749239/ccs,GENOME,6754-7529,"['/126749239/ccs___0l', '/126749239/ccs___0r']","['gn', 'gn']",15656,3573534,False
m54312U_200807_012324/119472849/ccs,GENOME,10345-11120,"['/119472849/ccs___0l', '/119472849/ccs___0r']","['gn', 'gn']",12474,3573534,False
m54312U_200807_012324/161809196/ccs,partialRead,7745-8520,['/161809196/ccs___0l'],['gn'],8530,3573534,False
m54312U_200807_012324/108856499/ccs,GENOME,6245-7020,"['/108856499/ccs___0l', '/108856499/ccs___0r']","['gn', 'gn']",9784,3573534,False
m54312U_200807_012324/143788445/ccs,partialRead,8530-9305,['/143788445/ccs___0l'],['gn'],9314,3573534,False
m54312U_200807_012324/63572592/ccs,GENOME,2530-3305,"['4/63572592/ccs___0l', '4/63572592/ccs___0r']","['gn', 'gn']",9777,3573534,False
m54312U_200807_012324/78119868/ccs,GENOME,9975-10750,"['4/78119868/ccs___0l', '4/78119868/ccs___0r']","['gn', 'gn']",12310,3573534,False
m54312U_200807_012324/59312213/ccs,GENOME,11274-12049,"['4/59312213/ccs___0l', '4/59312213/ccs___0r']","['gn', 'gn']",14062,3573534,False
m54312U_200807_012324/40960532/ccs,partialRead,10-785,['4/40960532/ccs___0r'],['gn'],15278,3573534,False
m54312U_200807_012324/121439464/ccs,partialRead,13723-14498,['/121439464/ccs___0l'],['gn'],14507,3573534,False
m54312U_200807_012324/110561089/ccs,GENOME,1687-2462,"['/110561089/ccs___0l', '/110561089/ccs___0r']","['gn', 'gn']",10621,3573534,False
m54312U_200807_012324/43712599/ccs,pl_multi,750-1525 _ 5041-5817 _ 9337-10112 _ 13630-14407,"['4/43712599/ccs___0l', '4/43712599/ccs___0r', '4/43712599/ccs___1l', '4/43712599/ccs___1r', '4/43712599/ccs___2l', '4/43712599/ccs___2r', '4/43712599/ccs___3l', '4/43712599/ccs___3r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl', 'pl', 'pl']",14475,,False
m54312U_200807_012324/106759782/ccs,GENOME,9425-10200,"['/106759782/ccs___0l', '/106759782/ccs___0r']","['gn', 'gn']",14000,3573534,False
m54312U_200807_012324/20515678/ccs,GENOME,3372-4147,"['4/20515678/ccs___0l', '4/20515678/ccs___0r']","['gn', 'gn']",7772,3573534,False
m54312U_200807_012324/27526218/ccs,partialRead,12843-13618,['4/27526218/ccs___0l'],['gn'],13627,3573534,False
m54312U_200807_012324/75891329/ccs,partialRead,13095-13870,['4/75891329/ccs___0l'],['gn'],13874,3573534,False
m54312U_200807_012324/120194151/ccs,GENOME,3949-4724,"['/120194151/ccs___0l', '/120194151/ccs___0r']","['gn', 'gn']",8234,3573534,False
m54312U_200807_012324/94243522/ccs,partialRead,9-785,['4/94243522/ccs___0r'],['gn'],14012,3573534,False
m54312U_200807_012324/59508373/ccs,GENOME,5299-6075,"['4/59508373/ccs___0l', '4/59508373/ccs___0r']","['gn', 'gn']",18124,3573534,False
m54312U_200807_012324/103745294/ccs,partialRead,4-780,['/103745294/ccs___0r'],['gn'],13321,3573534,False
m54312U_200807_012324/113771506/ccs,GENOME,1841-2617,"['/113771506/ccs___0l', '/113771506/ccs___0r']","['gn', 'gn']",11186,3573534,False
m54312U_200807_012324/154535955/ccs,GENOME,8564-9338,"['/154535955/ccs___0l', '/154535955/ccs___0r']","['gn', 'gn']",12196,3573534,False
m54312U_200807_012324/154533928/ccs,GENOME,5751-6525,"['/154533928/ccs___0l', '/154533928/ccs___0r']","['gn', 'gn']",9708,3573534,False
m54312U_200807_012324/174262646/ccs,partialRead,11-785,['/174262646/ccs___0r'],['gn'],21607,3573534,False
m54312U_200807_012324/127402409/ccs,partialRead,9938-10712,['/127402409/ccs___0l'],['gn'],10716,3573534,False
m54312U_200807_012324/160432377/ccs,GENOME,8201-8978,"['/160432377/ccs___0l', '/160432377/ccs___0r']","['gn', 'gn']",12222,3573534,False
m54312U_200807_012324/78972192/ccs,GENOME,7796-8574,"['4/78972192/ccs___0l', '4/78972192/ccs___0r']","['gn', 'gn']",9771,3573532,False
m54312U_200807_012324/85853844/ccs,GENOME,2791-3571,"['4/85853844/ccs___0l', '4/85853844/ccs___0r']","['gn', 'gn']",14233,3573534,False
m54312U_200807_012324/103809152/ccs,partialRead,9-786,['/103809152/ccs___0r'],['gn'],17808,3573534,False
m54312U_200807_012324/135921769/ccs,partialRead,9-790,['/135921769/ccs___0r'],['gn'],11143,3573534,False
