read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/19269711/ccs,GENOME,8011-8786,"['4/19269711/ccs___0l', '4/19269711/ccs___0r']","['gn', 'gn']",12209,1356631,False
m54312U_200807_012324/96927946/ccs,GENOME,8576-9351,"['4/96927946/ccs___0l', '4/96927946/ccs___0r']","['gn', 'gn']",15352,1356631,False
m54312U_200807_012324/127339355/ccs,GENOME,5622-6397,"['/127339355/ccs___0l', '/127339355/ccs___0r']","['gn', 'gn']",11292,1356631,False
m54312U_200807_012324/110231785/ccs,GENOME,4107-4882,"['/110231785/ccs___0l', '/110231785/ccs___0r']","['gn', 'gn']",9381,1356631,False
m54312U_200807_012324/127075302/ccs,pl_single,2815-3590,"['/127075302/ccs___0l', '/127075302/ccs___0r']","['pl', 'pl']",4197,,False
m54312U_200807_012324/18743306/ccs,pl_multi,592-1367 _ 4883-5658,"['4/18743306/ccs___0l', '4/18743306/ccs___0r', '4/18743306/ccs___1l', '4/18743306/ccs___1r']","['pl', 'pl', 'pl', 'pl']",7702,,False
m54312U_200807_012324/101057563/ccs,GENOME,3282-4057,"['/101057563/ccs___0l', '/101057563/ccs___0r']","['gn', 'gn']",10005,1356631,False
m54312U_200807_012324/77987905/ccs,partialRead,4-779,['4/77987905/ccs___0r'],['gn'],14238,1356631,False
m54312U_200807_012324/55378401/ccs,partialRead,7733-8508,['4/55378401/ccs___0l'],['gn'],8512,1356632,False
m54312U_200807_012324/157615399/ccs,pl_single,3105-3880,"['/157615399/ccs___0l', '/157615399/ccs___0r']","['pl', 'pl']",8010,,False
m54312U_200807_012324/3344806/ccs,GENOME,1754-2529,"['24/3344806/ccs___0l', '24/3344806/ccs___0r']","['gn', 'gn']",11852,1356631,False
m54312U_200807_012324/148439629/ccs,partialRead,5-780,['/148439629/ccs___0r'],['gn'],12892,1356631,False
m54312U_200807_012324/109513333/ccs,unknown,1509-2284,"['/109513333/ccs___0l', '/109513333/ccs___0r']","['unknown', 'gn']",10264,1356631,False
m54312U_200807_012324/17957895/ccs,partialRead,9-784,['4/17957895/ccs___0r'],['gn'],8837,1356631,False
m54312U_200807_012324/68356479/ccs,GENOME,9169-9944,"['4/68356479/ccs___0l', '4/68356479/ccs___0r']","['gn', 'gn']",11922,1356631,False
m54312U_200807_012324/152503301/ccs,partialRead,5-780,['/152503301/ccs___0r'],['gn'],12757,1356631,False
m54312U_200807_012324/95291711/ccs,GENOME,1294-2069,"['4/95291711/ccs___0l', '4/95291711/ccs___0r']","['gn', 'gn']",7270,1356631,False
