read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m64019_201211_010738/176750700/ccs,partialRead,10-785,['/176750700/ccs___0r'],['gn'],14228,1372693,False
m64019_201211_010738/106432576/ccs,GENOME,6970-7745,"['/106432576/ccs___0l', '/106432576/ccs___0r']","['gn', 'gn']",8207,1372693,False
m64019_201211_010738/126419517/ccs,GENOME,1425-2200,"['/126419517/ccs___0l', '/126419517/ccs___0r']","['gn', 'gn']",10944,1372693,False
m64019_201211_010738/126290514/ccs,GENOME,13663-14438,"['/126290514/ccs___0l', '/126290514/ccs___0r']","['gn', 'gn']",18413,1372693,False
m64019_201211_010738/151193636/ccs,partialRead,4-779,['/151193636/ccs___0r'],['gn'],7062,1372693,False
m64019_201211_010738/180160697/ccs,GENOME,4467-5242,"['/180160697/ccs___0l', '/180160697/ccs___0r']","['gn', 'gn']",9343,1372693,False
m64019_201211_010738/176032324/ccs,GENOME,9247-10022,"['/176032324/ccs___0l', '/176032324/ccs___0r']","['gn', 'gn']",11187,1372693,False
m64019_201211_010738/11469120/ccs,GENOME,8031-8806,"['8/11469120/ccs___0l', '8/11469120/ccs___0r']","['gn', 'gn']",14955,1372693,False
m64019_201211_010738/134285440/ccs,GENOME,13633-14408,"['/134285440/ccs___0l', '/134285440/ccs___0r']","['gn', 'gn']",18110,1372693,False
m64019_201211_010738/52889197/ccs,partialRead,9470-10245,['8/52889197/ccs___0l'],['gn'],10249,1372693,False
m64019_201211_010738/36506045/ccs,GENOME,3872-4647,"['8/36506045/ccs___0l', '8/36506045/ccs___0r']","['gn', 'gn']",9436,1372693,False
m64019_201211_010738/150668562/ccs,GENOME,5195-5970,"['/150668562/ccs___0l', '/150668562/ccs___0r']","['gn', 'gn']",8284,1372693,False
m64019_201211_010738/101321238/ccs,GENOME,2348-3123,"['/101321238/ccs___0l', '/101321238/ccs___0r']","['gn', 'gn']",7125,1372693,False
m64019_201211_010738/36178569/ccs,partialRead,4-779,['8/36178569/ccs___0r'],['gn'],10313,1372693,False
m64019_201211_010738/109380740/ccs,GENOME,6086-6861,"['/109380740/ccs___0l', '/109380740/ccs___0r']","['gn', 'gn']",7833,1372693,False
m64019_201211_010738/19727945/ccs,partialRead,4-779,['8/19727945/ccs___0r'],['gn'],13417,1372693,False
m64019_201211_010738/129368377/ccs,GENOME,2238-3013,"['/129368377/ccs___0l', '/129368377/ccs___0r']","['gn', 'gn']",12301,1372693,False
m64019_201211_010738/52299385/ccs,GENOME,5765-6540,"['8/52299385/ccs___0l', '8/52299385/ccs___0r']","['gn', 'gn']",8926,1372693,False
m64019_201211_010738/175309570/ccs,GENOME,8509-9284,"['/175309570/ccs___0l', '/175309570/ccs___0r']","['gn', 'gn']",9759,1372691,False
