read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m64019_201211_010738/74254141/ccs,pl_multi,2771-3545 _ 7061-7836 _ 11353-12127,"['8/74254141/ccs___0l', '8/74254141/ccs___0r', '8/74254141/ccs___1l', '8/74254141/ccs___1r', '8/74254141/ccs___2l', '8/74254141/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",13508,,False
m64019_201211_010738/121636869/ccs,pl_multi,1817-2592 _ 6109-6885,"['/121636869/ccs___0l', '/121636869/ccs___0r', '/121636869/ccs___1l', '/121636869/ccs___1r']","['pl', 'pl', 'pl', 'pl']",7098,,False
m64019_201211_010738/162334322/ccs,COINTEGRATE,3594-4369 _ 7886-8661,"['/162334322/ccs___0l', '/162334322/ccs___0r', '/162334322/ccs___1l', '/162334322/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11136,1372693,False
m64019_201211_010738/166133894/ccs,COINTEGRATE,3811-4586 _ 8101-8875,"['/166133894/ccs___0l', '/166133894/ccs___0r', '/166133894/ccs___1l', '/166133894/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9668,1372693,False
m64019_201211_010738/170329400/ccs,COINTEGRATE,5743-6518 _ 10034-10810,"['/170329400/ccs___0l', '/170329400/ccs___0r', '/170329400/ccs___1l', '/170329400/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11980,1372693,False
m64019_201211_010738/75694250/ccs,COINTEGRATE,677-1452 _ 4968-5743,"['8/75694250/ccs___0l', '8/75694250/ccs___0r', '8/75694250/ccs___1l', '8/75694250/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15465,1372693,False
m64019_201211_010738/30671892/ccs,COINTEGRATE,2599-3374 _ 6892-7667,"['8/30671892/ccs___0l', '8/30671892/ccs___0r', '8/30671892/ccs___1l', '8/30671892/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12243,1372693,False
m64019_201211_010738/147916155/ccs,COINTEGRATE,2708-3483,"['/147916155/ccs___0l', '/147916155/ccs___0r']","['pl', 'gn']",7642,1372693,False
m64019_201211_010738/62849750/ccs,COINTEGRATE,2822-3597 _ 7113-7888,"['8/62849750/ccs___0l', '8/62849750/ccs___0r', '8/62849750/ccs___1l', '8/62849750/ccs___1r']","['gn', 'pl', 'pl', 'gn']",8399,1372693,False
m64019_201211_010738/62587875/ccs,COINTEGRATE,837-1613 _ 5138-5913,"['8/62587875/ccs___0l', '8/62587875/ccs___0r', '8/62587875/ccs___1l', '8/62587875/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9358,1372693,False
m64019_201211_010738/151455590/ccs,COINTEGRATE,774-1549,"['/151455590/ccs___0l', '/151455590/ccs___0r']","['pl', 'gn']",9058,1372693,False
m64019_201211_010738/66389017/ccs,COINTEGRATE,7412-8187 _ 11703-12476,"['8/66389017/ccs___0l', '8/66389017/ccs___0r', '8/66389017/ccs___1l', '8/66389017/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15152,1372693,False
m64019_201211_010738/120652902/ccs,pl_multi,2769-3544 _ 7061-7837 _ 11350-12126 _ 15644-16419,"['/120652902/ccs___0l', '/120652902/ccs___0r', '/120652902/ccs___1l', '/120652902/ccs___1r', '/120652902/ccs___2l', '/120652902/ccs___2r', '/120652902/ccs___3l', '/120652902/ccs___3r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl', 'pl', 'pl']",17162,,False
m64019_201211_010738/140117490/ccs,COINTEGRATE,3760-4536,"['/140117490/ccs___0l', '/140117490/ccs___0r']","['pl', 'gn']",8663,1372693,False
m64019_201211_010738/66194033/ccs,GENOME,7035-7809,"['8/66194033/ccs___0l', '8/66194033/ccs___0r']","['gn', 'gn']",8366,1372694,False
m64019_201211_010738/159187335/ccs,COINTEGRATE,12107-12881,"['/159187335/ccs___0l', '/159187335/ccs___0r']","['gn', 'pl']",17074,1372693,False
m64019_201211_010738/32375202/ccs,COINTEGRATE,2370-3144,"['8/32375202/ccs___0l', '8/32375202/ccs___0r']","['pl', 'gn']",15421,1372693,False
m64019_201211_010738/36831646/ccs,partialRead,48-823,['8/36831646/ccs___0r'],['gn'],20417,1372693,False
m64019_201211_010738/6293277/ccs,COINTEGRATE,358-1136,"['38/6293277/ccs___0l', '38/6293277/ccs___0r']","['pl', 'gn']",19661,1372694,False
m64019_201211_010738/170199315/ccs,COINTEGRATE,1462-2241,"['/170199315/ccs___0l', '/170199315/ccs___0r']","['pl', 'gn']",15533,1372693,False
