read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200818_234926/90507536/ccs,COINTEGRATE,3650-4814,"['6/90507536/ccs___0l', '6/90507536/ccs___0r']","['pl', 'gn']",16204,4269453,False
m54312U_200818_234926/93981036/ccs,GENOME,6270-7434,"['6/93981036/ccs___0l', '6/93981036/ccs___0r']","['gn', 'gn']",8283,1356559,False
m54312U_200818_234926/87031830/ccs,pl_multi,1528-2692 _ 6226-7390 _ 10925-12089,"['6/87031830/ccs___0l', '6/87031830/ccs___0r', '6/87031830/ccs___1l', '6/87031830/ccs___1r', '6/87031830/ccs___2l', '6/87031830/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",12235,,False
m54312U_200818_234926/176358987/ccs,GENOME,10708-11872,"['/176358987/ccs___0l', '/176358987/ccs___0r']","['gn', 'gn']",18246,904669,False
m54312U_200818_234926/93717691/ccs,pl_single,4122-5286,"['6/93717691/ccs___0l', '6/93717691/ccs___0r']","['pl', 'pl']",9218,,False
m54312U_200818_234926/124191555/ccs,COINTEGRATE,3569-4733,"['/124191555/ccs___0l', '/124191555/ccs___0r']","['pl', 'gn']",13393,550179,False
m54312U_200818_234926/179898010/ccs,COINTEGRATE,5888-7052,"['/179898010/ccs___0l', '/179898010/ccs___0r']","['gn', 'pl']",8906,1356561,False
m54312U_200818_234926/144443507/ccs,pl_multi,4374-5538 _ 9078-10244,"['/144443507/ccs___0l', '/144443507/ccs___0r', '/144443507/ccs___1l', '/144443507/ccs___1r']","['pl', 'pl', 'pl', 'pl']",11990,,False
m54312U_200818_234926/43321418/ccs,pl_multi,38-1205 _ 4740-5903 _ 9441-10606 _ 14142-15306,"['6/43321418/ccs___0r', '6/43321418/ccs___1l', '6/43321418/ccs___1r', '6/43321418/ccs___2l', '6/43321418/ccs___2r', '6/43321418/ccs___3l', '6/43321418/ccs___3r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl', 'pl']",19538,,False
m54312U_200818_234926/144313130/ccs,GENOME,4448-5612,"['/144313130/ccs___0l', '/144313130/ccs___0r']","['gn', 'gn']",11796,1356559,False
m54312U_200818_234926/83035582/ccs,GENOME,6856-8020,"['6/83035582/ccs___0l', '6/83035582/ccs___0r']","['gn', 'gn']",9258,1356559,False
m54312U_200818_234926/86376794/ccs,pl_multi,859-2024 _ 5559-6723,"['6/86376794/ccs___0l', '6/86376794/ccs___0r', '6/86376794/ccs___1l', '6/86376794/ccs___1r']","['pl', 'pl', 'pl', 'pl']",9568,,False
m54312U_200818_234926/100141192/ccs,pl_single,2974-4138,"['/100141192/ccs___0l', '/100141192/ccs___0r']","['pl', 'pl']",8460,,False
m54312U_200818_234926/133826720/ccs,pl_multi,3044-4208 _ 7744-8908,"['/133826720/ccs___0l', '/133826720/ccs___0r', '/133826720/ccs___1l', '/133826720/ccs___1r']","['pl', 'pl', 'pl', 'pl']",11969,,False
m54312U_200818_234926/127140442/ccs,GENOME,896-2060,"['/127140442/ccs___0l', '/127140442/ccs___0r']","['gn', 'gn']",9976,1779328,False
m54312U_200818_234926/69798092/ccs,pl_multi,322-1486 _ 5022-6186,"['6/69798092/ccs___0l', '6/69798092/ccs___0r', '6/69798092/ccs___1l', '6/69798092/ccs___1r']","['pl', 'pl', 'pl', 'pl']",10157,,False
m54312U_200818_234926/157876732/ccs,GENOME,5878-7042,"['/157876732/ccs___0l', '/157876732/ccs___0r']","['gn', 'gn']",11801,2074775,False
m54312U_200818_234926/38995915/ccs,pl_multi,3676-4840 _ 8375-9539,"['6/38995915/ccs___0l', '6/38995915/ccs___0r', '6/38995915/ccs___1l', '6/38995915/ccs___1r']","['pl', 'pl', 'pl', 'pl']",9646,,False
m54312U_200818_234926/147259707/ccs,pl_multi,979-2143 _ 5679-6843 _ 10379-11542,"['/147259707/ccs___0l', '/147259707/ccs___0r', '/147259707/ccs___1l', '/147259707/ccs___1r', '/147259707/ccs___2l', '/147259707/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",14298,,False
m54312U_200818_234926/2099896/ccs,GENOME,8080-9244,"['26/2099896/ccs___0l', '26/2099896/ccs___0r']","['gn', 'gn']",11635,2252477,False
m54312U_200818_234926/143656283/ccs,pl_multi,901-2065 _ 5600-6764 _ 10298-11462,"['/143656283/ccs___0l', '/143656283/ccs___0r', '/143656283/ccs___1l', '/143656283/ccs___1r', '/143656283/ccs___2l', '/143656283/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",11872,,False
m54312U_200818_234926/89260398/ccs,COINTEGRATE,6998-8162,"['6/89260398/ccs___0l', '6/89260398/ccs___0r']","['gn', 'pl']",9079,3323071,False
m54312U_200818_234926/49218536/ccs,GENOME,7241-8405,"['6/49218536/ccs___0l', '6/49218536/ccs___0r']","['gn', 'gn']",14917,1356559,False
m54312U_200818_234926/35195710/ccs,GENOME,5889-7053,"['6/35195710/ccs___0l', '6/35195710/ccs___0r']","['gn', 'gn']",11338,1356559,False
m54312U_200818_234926/52496397/ccs,GENOME,6394-7558,"['6/52496397/ccs___0l', '6/52496397/ccs___0r']","['gn', 'gn']",15297,3565048,False
m54312U_200818_234926/171574059/ccs,GENOME,6654-7818,"['/171574059/ccs___0l', '/171574059/ccs___0r']","['gn', 'gn']",14134,4145345,False
m54312U_200818_234926/49089067/ccs,GENOME,4513-5677,"['6/49089067/ccs___0l', '6/49089067/ccs___0r']","['gn', 'gn']",9867,780524,False
m54312U_200818_234926/65735457/ccs,pl_multi,3517-4681 _ 8214-9378 _ 12915-14080,"['6/65735457/ccs___0l', '6/65735457/ccs___0r', '6/65735457/ccs___1l', '6/65735457/ccs___1r', '6/65735457/ccs___2l', '6/65735457/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",16202,,False
m54312U_200818_234926/24315371/ccs,pl_multi,1887-3051 _ 6586-7750,"['6/24315371/ccs___0l', '6/24315371/ccs___0r', '6/24315371/ccs___1l', '6/24315371/ccs___1r']","['pl', 'pl', 'pl', 'pl']",11191,,False
m54312U_200818_234926/102696351/ccs,GENOME,4968-6132,"['/102696351/ccs___0l', '/102696351/ccs___0r']","['gn', 'gn']",13634,3198226,False
m54312U_200818_234926/160564389/ccs,pl_multi,4135-5304 _ 8846-10010,"['/160564389/ccs___0l', '/160564389/ccs___0r', '/160564389/ccs___1l', '/160564389/ccs___1r']","['pl', 'pl', 'pl', 'pl']",10438,,False
m54312U_200818_234926/146540953/ccs,GENOME,2888-4052,"['/146540953/ccs___0l', '/146540953/ccs___0r']","['gn', 'gn']",15494,283317,False
m54312U_200818_234926/167380383/ccs,GENOME,5228-6392,"['/167380383/ccs___0l', '/167380383/ccs___0r']","['gn', 'gn']",10011,1356559,False
m54312U_200818_234926/12782244/ccs,pl_single,2397-3561,"['6/12782244/ccs___0l', '6/12782244/ccs___0r']","['pl', 'pl']",4616,,False
m54312U_200818_234926/48693339/ccs,pl_multi,1772-2936 _ 6471-7634,"['6/48693339/ccs___0l', '6/48693339/ccs___0r', '6/48693339/ccs___1l', '6/48693339/ccs___1r']","['pl', 'pl', 'pl', 'pl']",9343,,False
m54312U_200818_234926/16714193/ccs,pl_multi,4338-5502 _ 9037-10201,"['6/16714193/ccs___0l', '6/16714193/ccs___0r', '6/16714193/ccs___1l', '6/16714193/ccs___1r']","['pl', 'pl', 'pl', 'pl']",11732,,False
m54312U_200818_234926/129368538/ccs,GENOME,9515-10679,"['/129368538/ccs___0l', '/129368538/ccs___0r']","['gn', 'gn']",11223,468172,False
m54312U_200818_234926/12714611/ccs,GENOME,9639-10803,"['6/12714611/ccs___0l', '6/12714611/ccs___0r']","['gn', 'gn']",16426,3901707,False
m54312U_200818_234926/105842603/ccs,pl_multi,1504-2668 _ 6203-7367 _ 10902-12066,"['/105842603/ccs___0l', '/105842603/ccs___0r', '/105842603/ccs___1l', '/105842603/ccs___1r', '/105842603/ccs___2l', '/105842603/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",12455,,False
m54312U_200818_234926/34539957/ccs,GENOME,4801-5965,"['6/34539957/ccs___0l', '6/34539957/ccs___0r']","['gn', 'gn']",13050,1235703,False
m54312U_200818_234926/112330316/ccs,GENOME,6072-7236,"['/112330316/ccs___0l', '/112330316/ccs___0r']","['gn', 'gn']",8198,1356559,False
m54312U_200818_234926/129173378/ccs,pl_multi,4101-5265 _ 8803-9967 _ 13503-14667,"['/129173378/ccs___0l', '/129173378/ccs___0r', '/129173378/ccs___1l', '/129173378/ccs___1r', '/129173378/ccs___2l', '/129173378/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",15767,,False
m54312U_200818_234926/58394585/ccs,GENOME,9397-10561,"['6/58394585/ccs___0l', '6/58394585/ccs___0r']","['gn', 'gn']",11372,1356561,False
m54312U_200818_234926/170526382/ccs,pl_single,2-1166 _ 4701-5865,"['/170526382/ccs___0r', '/170526382/ccs___1l', '/170526382/ccs___1r']","['pl', 'pl', 'pl']",10030,,False
m54312U_200818_234926/12321471/ccs,GENOME,2549-3713,"['6/12321471/ccs___0l', '6/12321471/ccs___0r']","['gn', 'gn']",10937,1356562,False
m54312U_200818_234926/61604610/ccs,GENOME,14223-15387,"['6/61604610/ccs___0l', '6/61604610/ccs___0r']","['gn', 'gn']",17782,2793071,False
m54312U_200818_234926/64752117/ccs,pl_multi,1227-2391 _ 5927-7091 _ 10626-11790,"['6/64752117/ccs___0l', '6/64752117/ccs___0r', '6/64752117/ccs___1l', '6/64752117/ccs___1r', '6/64752117/ccs___2l', '6/64752117/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",13956,,False
m54312U_200818_234926/128909553/ccs,GENOME,8065-9229,"['/128909553/ccs___0l', '/128909553/ccs___0r']","['gn', 'gn']",9843,3471791,False
m54312U_200818_234926/84609757/ccs,GENOME,3321-4485,"['6/84609757/ccs___0l', '6/84609757/ccs___0r']","['gn', 'gn']",11060,2263426,False
