read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200808_073815/12191619/ccs,COINTEGRATE,1353-2552 _ 6116-7316,"['5/12191619/ccs___0l', '5/12191619/ccs___0r', '5/12191619/ccs___1l', '5/12191619/ccs___1r']","['gn', 'pl', 'pl', 'gn']",8970,1372608,False
m54312U_200808_073815/150800551/ccs,COINTEGRATE,694-1894,"['/150800551/ccs___0l', '/150800551/ccs___0r']","['pl', 'gn']",13306,1372611,False
m54312U_200808_073815/102564948/ccs,COINTEGRATE,7194-8394 _ 11958-13157,"['/102564948/ccs___0l', '/102564948/ccs___0r', '/102564948/ccs___1l', '/102564948/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15766,1372611,False
m54312U_200808_073815/136119488/ccs,COINTEGRATE,3141-4341 _ 7903-9102,"['/136119488/ccs___0l', '/136119488/ccs___0r', '/136119488/ccs___1l', '/136119488/ccs___1r']","['gn', 'pl', 'pl', 'gn']",21783,925748,False
m54312U_200808_073815/11928941/ccs,COINTEGRATE,5998-7198,"['5/11928941/ccs___0l', '5/11928941/ccs___0r']","['gn', 'pl']",8598,1372611,False
m54312U_200808_073815/117639709/ccs,COINTEGRATE,1210-2410 _ 5976-7176,"['/117639709/ccs___0l', '/117639709/ccs___0r', '/117639709/ccs___1l', '/117639709/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11089,1372611,False
m54312U_200808_073815/16124253/ccs,COINTEGRATE,6111-7311 _ 10871-12071,"['5/16124253/ccs___0l', '5/16124253/ccs___0r', '5/16124253/ccs___1l', '5/16124253/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13819,1372611,False
m54312U_200808_073815/51906248/ccs,COINTEGRATE,2154-3354 _ 6913-8113,"['5/51906248/ccs___0l', '5/51906248/ccs___0r', '5/51906248/ccs___1l', '5/51906248/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10768,1372608,False
m54312U_200808_073815/82643128/ccs,COINTEGRATE,3051-4251 _ 7811-9011,"['5/82643128/ccs___0l', '5/82643128/ccs___0r', '5/82643128/ccs___1l', '5/82643128/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13495,1372611,False
m54312U_200808_073815/90441321/ccs,COINTEGRATE,6768-7968,"['5/90441321/ccs___0l', '5/90441321/ccs___0r']","['gn', 'pl']",8761,1372608,False
m54312U_200808_073815/172230759/ccs,COINTEGRATE,545-1745 _ 5304-6504,"['/172230759/ccs___0l', '/172230759/ccs___0r', '/172230759/ccs___1l', '/172230759/ccs___1r']","['gn', 'pl', 'pl', 'gn']",7392,1372611,False
m54312U_200808_073815/128058847/ccs,COINTEGRATE,4016-5216,"['/128058847/ccs___0l', '/128058847/ccs___0r']","['pl', 'gn']",8169,1372611,False
m54312U_200808_073815/70978199/ccs,COINTEGRATE,4508-5708,"['5/70978199/ccs___0l', '5/70978199/ccs___0r']","['pl', 'gn']",7651,1372611,False
m54312U_200808_073815/168624684/ccs,COINTEGRATE,2177-3377,"['/168624684/ccs___0l', '/168624684/ccs___0r']","['gn', 'pl']",7000,293151,False
m54312U_200808_073815/15664011/ccs,COINTEGRATE,3035-4235 _ 7796-8996,"['5/15664011/ccs___0l', '5/15664011/ccs___0r', '5/15664011/ccs___1l', '5/15664011/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9454,1372611,False
m54312U_200808_073815/127992324/ccs,COINTEGRATE,2756-3956,"['/127992324/ccs___0l', '/127992324/ccs___0r']","['pl', 'gn']",8551,1372611,False
m54312U_200808_073815/105710255/ccs,COINTEGRATE,4677-5877,"['/105710255/ccs___0l', '/105710255/ccs___0r']","['gn', 'pl']",7897,1372611,False
m54312U_200808_073815/82380301/ccs,COINTEGRATE,5546-6746,"['5/82380301/ccs___0l', '5/82380301/ccs___0r']","['gn', 'pl']",8126,1372611,False
m54312U_200808_073815/70909952/ccs,COINTEGRATE,4621-5821 _ 9381-10581,"['5/70909952/ccs___0l', '5/70909952/ccs___0r', '5/70909952/ccs___1l']","['gn', 'pl', 'pl']",10581,1372611,False
m54312U_200808_073815/23921134/ccs,COINTEGRATE,4616-5816 _ 9378-10578,"['5/23921134/ccs___0l', '5/23921134/ccs___0r', '5/23921134/ccs___1l', '5/23921134/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14944,1372611,False
m54312U_200808_073815/160958157/ccs,COINTEGRATE,9829-11029,"['/160958157/ccs___0l', '/160958157/ccs___0r']","['gn', 'pl']",12092,1372608,False
m54312U_200808_073815/27789430/ccs,COINTEGRATE,67-1266 _ 4827-6027,"['5/27789430/ccs___0l', '5/27789430/ccs___0r', '5/27789430/ccs___1l', '5/27789430/ccs___1r']","['gn', 'pl', 'pl', 'gn']",6933,1372608,False
m54312U_200808_073815/127469498/ccs,pl_multi,795-1995 _ 5554-6754,"['/127469498/ccs___0l', '/127469498/ccs___0r', '/127469498/ccs___1l', '/127469498/ccs___1r']","['pl', 'pl', 'pl', 'pl']",7011,,False
m54312U_200808_073815/35522677/ccs,COINTEGRATE,806-2006,"['5/35522677/ccs___0l', '5/35522677/ccs___0r']","['pl', 'gn']",10579,1372611,False
m54312U_200808_073815/120128729/ccs,COINTEGRATE,3020-4220,"['/120128729/ccs___0l', '/120128729/ccs___0r']","['gn', 'pl']",6578,1372611,False
m54312U_200808_073815/19202236/ccs,pl_single,7363-8563,"['5/19202236/ccs___0l', '5/19202236/ccs___0r']","['pl', 'pl']",9435,,False
m54312U_200808_073815/116263129/ccs,COINTEGRATE,3905-5105 _ 8670-9871,"['/116263129/ccs___0l', '/116263129/ccs___0r', '/116263129/ccs___1l', '/116263129/ccs___1r']","['gn', 'pl', 'pl', 'gn']",17014,1372611,False
m54312U_200808_073815/31262305/ccs,COINTEGRATE,5013-6213 _ 9772-10972,"['5/31262305/ccs___0l', '5/31262305/ccs___0r', '5/31262305/ccs___1l', '5/31262305/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13558,1372620,False
m54312U_200808_073815/149162398/ccs,COINTEGRATE,6035-7235,"['/149162398/ccs___0l', '/149162398/ccs___0r']","['gn', 'pl']",10307,1372611,False
m54312U_200808_073815/93194258/ccs,COINTEGRATE,1289-2489 _ 6049-7249,"['5/93194258/ccs___0l', '5/93194258/ccs___0r', '5/93194258/ccs___1l', '5/93194258/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12425,1372611,False
m54312U_200808_073815/81200721/ccs,COINTEGRATE,10029-11229,"['5/81200721/ccs___0l', '5/81200721/ccs___0r']","['gn', 'pl']",11842,1372611,False
m54312U_200808_073815/115804061/ccs,COINTEGRATE,1380-2581 _ 6140-7340,"['/115804061/ccs___0l', '/115804061/ccs___0r', '/115804061/ccs___1l', '/115804061/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9679,1372608,False
m54312U_200808_073815/22479688/ccs,COINTEGRATE,1487-2687 _ 6248-7447,"['5/22479688/ccs___0l', '5/22479688/ccs___0r', '5/22479688/ccs___1l', '5/22479688/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10508,1372608,False
m54312U_200808_073815/22479516/ccs,COINTEGRATE,814-2014 _ 5574-6774,"['5/22479516/ccs___0l', '5/22479516/ccs___0r', '5/22479516/ccs___1l', '5/22479516/ccs___1r']","['gn', 'pl', 'pl', 'gn']",16618,1372608,False
m54312U_200808_073815/88802654/ccs,pl_single,2566-3766,"['5/88802654/ccs___0l', '5/88802654/ccs___0r']","['pl', 'pl']",4736,,False
m54312U_200808_073815/137824291/ccs,COINTEGRATE,5557-6762 _ 10333-11533,"['/137824291/ccs___0l', '/137824291/ccs___0r', '/137824291/ccs___1l', '/137824291/ccs___1r']","['gn', 'pl', 'pl', 'gn']",15468,1372611,False
m54312U_200808_073815/104333605/ccs,COINTEGRATE,4098-5298,"['/104333605/ccs___0l', '/104333605/ccs___0r']","['gn', 'pl']",9917,1372608,False
m54312U_200808_073815/159713526/ccs,COINTEGRATE,13051-14251,"['/159713526/ccs___0l', '/159713526/ccs___0r']","['gn', 'pl']",15800,1372611,False
m54312U_200808_073815/1181723/ccs,unknown,7119-8319,"['15/1181723/ccs___0l', '15/1181723/ccs___0r']","['gn', 'unknown']",9073,1372611,False
m54312U_200808_073815/50070909/ccs,COINTEGRATE,318-1518,"['5/50070909/ccs___0l', '5/50070909/ccs___0r']","['pl', 'gn']",12555,1372608,False
m54312U_200808_073815/96274033/ccs,GENOME,13861-15061,"['5/96274033/ccs___0l', '5/96274033/ccs___0r']","['gn', 'gn']",15514,1372611,False
m54312U_200808_073815/100205118/ccs,COINTEGRATE,1944-3144 _ 6703-7903 _ 11462-12662,"['/100205118/ccs___0l', '/100205118/ccs___0r', '/100205118/ccs___1l', '/100205118/ccs___1r', '/100205118/ccs___2l', '/100205118/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'gn']",15886,1372611,True
m54312U_200808_073815/38405214/ccs,COINTEGRATE,6309-7509,"['5/38405214/ccs___0l', '5/38405214/ccs___0r']","['gn', 'pl']",8767,1372609,False
m54312U_200808_073815/50005940/ccs,COINTEGRATE,1015-2215 _ 5775-6975,"['5/50005940/ccs___0l', '5/50005940/ccs___0r', '5/50005940/ccs___1l', '5/50005940/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10777,1372611,False
m54312U_200808_073815/96208450/ccs,COINTEGRATE,131-1333 _ 4891-6091,"['5/96208450/ccs___0l', '5/96208450/ccs___0r', '5/96208450/ccs___1l', '5/96208450/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9882,1372611,False
m54312U_200808_073815/104007112/ccs,COINTEGRATE,10099-11299 _ 14861-16062,"['/104007112/ccs___0l', '/104007112/ccs___0r', '/104007112/ccs___1l', '/104007112/ccs___1r']","['gn', 'pl', 'pl', 'gn']",16702,3658707,False
m54312U_200808_073815/84543582/ccs,COINTEGRATE,990-2190 _ 5749-6949,"['5/84543582/ccs___0l', '5/84543582/ccs___0r', '5/84543582/ccs___1l', '5/84543582/ccs___1r']","['gn', 'pl', 'pl', 'gn']",7630,1372611,False
m54312U_200808_073815/88410422/ccs,COINTEGRATE,3528-4728,"['5/88410422/ccs___0l', '5/88410422/ccs___0r']","['pl', 'gn']",9177,1372611,False
m54312U_200808_073815/144640672/ccs,COINTEGRATE,5674-6874,"['/144640672/ccs___0l', '/144640672/ccs___0r']","['gn', 'pl']",8691,1372608,False
m54312U_200808_073815/61603871/ccs,COINTEGRATE,2212-3412,"['5/61603871/ccs___0l', '5/61603871/ccs___0r']","['gn', 'pl']",7024,1372608,False
m54312U_200808_073815/129958191/ccs,COINTEGRATE,1096-2296,"['/129958191/ccs___0l', '/129958191/ccs___0r']","['pl', 'gn']",8609,1372608,False
m54312U_200808_073815/99811332/ccs,COINTEGRATE,4082-5282,"['5/99811332/ccs___0l', '5/99811332/ccs___0r']","['pl', 'gn']",7828,1372611,False
m54312U_200808_073815/21693141/ccs,COINTEGRATE,1785-2987 _ 6546-7746,"['5/21693141/ccs___0l', '5/21693141/ccs___0r', '5/21693141/ccs___1l', '5/21693141/ccs___1r']","['pl', 'pl', 'pl', 'gn']",13201,1372611,True
m54312U_200808_073815/162792893/ccs,COINTEGRATE,5136-6336 _ 9895-11094,"['/162792893/ccs___0l', '/162792893/ccs___0r', '/162792893/ccs___1l', '/162792893/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13191,1372611,False
m54312U_200808_073815/25821357/ccs,COINTEGRATE,6988-8188,"['5/25821357/ccs___0l', '5/25821357/ccs___0r']","['gn', 'pl']",8843,1372611,False
m54312U_200808_073815/122290930/ccs,COINTEGRATE,4370-5570,"['/122290930/ccs___0l', '/122290930/ccs___0r']","['pl', 'gn']",10487,4550678,False
m54312U_200808_073815/37685617/ccs,COINTEGRATE,2995-4195,"['5/37685617/ccs___0l', '5/37685617/ccs___0r']","['pl', 'gn']",10978,1372608,False
m54312U_200808_073815/76090039/ccs,COINTEGRATE,3829-5029,"['5/76090039/ccs___0l', '5/76090039/ccs___0r']","['pl', 'gn']",9025,1372611,False
m54312U_200808_073815/129499263/ccs,COINTEGRATE,3-1203 _ 4763-5963,"['/129499263/ccs___0r', '/129499263/ccs___1l', '/129499263/ccs___1r']","['pl', 'pl', 'gn']",11248,1372608,False
m54312U_200808_073815/76021836/ccs,COINTEGRATE,7847-9047,"['5/76021836/ccs___0l', '5/76021836/ccs___0r']","['gn', 'pl']",10311,1372611,False
m54312U_200808_073815/166005076/ccs,COINTEGRATE,7047-8247,"['/166005076/ccs___0l', '/166005076/ccs___0r']","['gn', 'pl']",10729,1372611,False
m54312U_200808_073815/41288576/ccs,COINTEGRATE,4141-5341,"['5/41288576/ccs___0l', '5/41288576/ccs___0r']","['pl', 'gn']",9022,1372611,False
m54312U_200808_073815/91489993/ccs,COINTEGRATE,1407-2607,"['5/91489993/ccs___0l', '5/91489993/ccs___0r']","['gn', 'pl']",6174,1372611,False
m54312U_200808_073815/151191608/ccs,GENOME,455-1655,"['/151191608/ccs___0l', '/151191608/ccs___0r']","['gn', 'gn']",7274,1372611,False
m54312U_200808_073815/95225300/ccs,COINTEGRATE,6149-7349,"['5/95225300/ccs___0l', '5/95225300/ccs___0r']","['gn', 'pl']",9078,1372611,False
m54312U_200808_073815/118096289/ccs,COINTEGRATE,4585-5785,"['/118096289/ccs___0l', '/118096289/ccs___0r']","['gn', 'pl']",7719,1372611,False
