read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200808_073815/18219320/ccs,COINTEGRATE,1946-3076,"['5/18219320/ccs___0l', '5/18219320/ccs___0r']","['pl', 'gn']",12182,1356558,False
m54312U_200808_073815/52692116/ccs,COINTEGRATE,7147-8277,"['5/52692116/ccs___0l', '5/52692116/ccs___0r']","['gn', 'pl']",12684,1800833,False
m54312U_200808_073815/75171750/ccs,GENOME,2871-4001,"['5/75171750/ccs___0l', '5/75171750/ccs___0r']","['gn', 'gn']",9172,1356559,False
m54312U_200808_073815/98304316/ccs,COINTEGRATE,4267-5397,"['5/98304316/ccs___0l', '5/98304316/ccs___0r']","['pl', 'gn']",9163,1903091,False
m54312U_200808_073815/16910068/ccs,GENOME,11548-12678,"['5/16910068/ccs___0l', '5/16910068/ccs___0r']","['gn', 'gn']",19541,1356559,False
m54312U_200808_073815/8913525/ccs,COINTEGRATE,1107-2237 _ 5775-6905,"['15/8913525/ccs___0l', '15/8913525/ccs___0r', '15/8913525/ccs___1l', '15/8913525/ccs___1r']","['gn', 'pl', 'pl', 'gn']",16430,1356558,False
m54312U_200808_073815/19859253/ccs,COINTEGRATE,4714-5844 _ 9384-10514,"['5/19859253/ccs___0l', '5/19859253/ccs___0r', '5/19859253/ccs___1l', '5/19859253/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11258,1356559,False
m54312U_200808_073815/33423496/ccs,COINTEGRATE,5528-6659 _ 10197-11327,"['5/33423496/ccs___0l', '5/33423496/ccs___0r', '5/33423496/ccs___1l', '5/33423496/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12146,1356558,False
m54312U_200808_073815/106825425/ccs,COINTEGRATE,5562-6692 _ 10228-11358,"['/106825425/ccs___0l', '/106825425/ccs___0r', '/106825425/ccs___1l', '/106825425/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13483,1356561,False
m54312U_200808_073815/70125599/ccs,COINTEGRATE,2562-3692,"['5/70125599/ccs___0l', '5/70125599/ccs___0r']","['pl', 'gn']",13953,1989870,False
m54312U_200808_073815/7865504/ccs,COINTEGRATE,5026-6157 _ 9693-10823,"['15/7865504/ccs___0l', '15/7865504/ccs___0r', '15/7865504/ccs___1l', '15/7865504/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11788,1356559,False
m54312U_200808_073815/90047385/ccs,COINTEGRATE,12120-13250,"['5/90047385/ccs___0l', '5/90047385/ccs___0r']","['gn', 'pl']",13692,1356559,False
m54312U_200808_073815/63310317/ccs,COINTEGRATE,7795-8925,"['5/63310317/ccs___0l', '5/63310317/ccs___0r']","['gn', 'pl']",10582,2874276,False
m54312U_200808_073815/138936855/ccs,COINTEGRATE,2641-3771 _ 7307-8437,"['/138936855/ccs___0l', '/138936855/ccs___0r', '/138936855/ccs___1l', '/138936855/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11695,3432035,False
m54312U_200808_073815/82250584/ccs,pl_single,11-1142 _ 4682-5813,"['5/82250584/ccs___0r', '5/82250584/ccs___1l', '5/82250584/ccs___1r']","['pl', 'pl', 'pl']",9358,,False
m54312U_200808_073815/62325256/ccs,GENOME,1971-3102,"['5/62325256/ccs___0l', '5/62325256/ccs___0r']","['gn', 'gn']",10650,1356559,False
m54312U_200808_073815/118161987/ccs,COINTEGRATE,1291-2422 _ 5958-7090,"['/118161987/ccs___0l', '/118161987/ccs___0r', '/118161987/ccs___1l', '/118161987/ccs___1r']","['gn', 'pl', 'pl', 'gn']",7558,1407672,False
m54312U_200808_073815/160303107/ccs,GENOME,7883-9014,"['/160303107/ccs___0l', '/160303107/ccs___0r']","['gn', 'gn']",12197,1356559,False
