read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/142017536/ccs,partialRead,6440-7215,['/142017536/ccs___0l'],['gn'],7224,3557733,False
m54312U_200807_012324/58066693/ccs,partialRead,4-779,['4/58066693/ccs___0r'],['gn'],12780,3557733,False
m54312U_200807_012324/138544248/ccs,partialRead,11272-12047,['/138544248/ccs___0l'],['gn'],12056,3557733,False
m54312U_200807_012324/2818264/ccs,partialRead,4-779,['24/2818264/ccs___0r'],['gn'],10761,3557733,False
m54312U_200807_012324/144705065/ccs,GENOME,2957-3732,"['/144705065/ccs___0l', '/144705065/ccs___0r']","['gn', 'gn']",7206,3557733,False
m54312U_200807_012324/116853553/ccs,partialRead,10-785,['/116853553/ccs___0r'],['gn'],6650,3557733,False
m54312U_200807_012324/13304925/ccs,pl_multi,2939-3714 _ 7230-8005,"['4/13304925/ccs___0l', '4/13304925/ccs___0r', '4/13304925/ccs___1l', '4/13304925/ccs___1r']","['pl', 'pl', 'pl', 'pl']",11503,,False
m54312U_200807_012324/37749191/ccs,partialRead,5-780,['4/37749191/ccs___0r'],['gn'],7210,3557733,False
m54312U_200807_012324/119931456/ccs,GENOME,12545-13320,"['/119931456/ccs___0l', '/119931456/ccs___0r']","['gn', 'gn']",15143,3557733,False
m54312U_200807_012324/80543861/ccs,GENOME,1759-2534,"['4/80543861/ccs___0l', '4/80543861/ccs___0r']","['gn', 'gn']",7775,3557733,False
m54312U_200807_012324/160170467/ccs,partialRead,11-786,['/160170467/ccs___0r'],['gn'],11226,3557733,False
m54312U_200807_012324/37159404/ccs,partialRead,4-779,['4/37159404/ccs___0r'],['gn'],10460,3557733,False
m54312U_200807_012324/159844992/ccs,GENOME,903-1678,"['/159844992/ccs___0l', '/159844992/ccs___0r']","['gn', 'gn']",12304,3557731,False
m54312U_200807_012324/99877172/ccs,GENOME,3480-4255,"['4/99877172/ccs___0l', '4/99877172/ccs___0r']","['gn', 'gn']",15938,3557733,False
m54312U_200807_012324/79627793/ccs,partialRead,8047-8822,['4/79627793/ccs___0l'],['gn'],8826,3557733,False
m54312U_200807_012324/73009298/ccs,GENOME,4482-5257,"['4/73009298/ccs___0l', '4/73009298/ccs___0r']","['gn', 'gn']",10803,3557733,False
m54312U_200807_012324/102630510/ccs,GENOME,13342-14117,"['/102630510/ccs___0l', '/102630510/ccs___0r']","['gn', 'gn']",20547,3557733,False
m54312U_200807_012324/102566358/ccs,partialRead,8171-8946,['/102566358/ccs___0l'],['gn'],8950,3557733,False
m54312U_200807_012324/124782444/ccs,COINTEGRATE,10701-11476,"['/124782444/ccs___0l', '/124782444/ccs___0r']","['gn', 'pl']",11665,3557733,False
