read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/53937443/ccs,COINTEGRATE,4250-5025 _ 8542-9320,"['4/53937443/ccs___0l', '4/53937443/ccs___0r', '4/53937443/ccs___1l', '4/53937443/ccs___1r']","['pl', 'pl', 'pl', 'gn']",13621,1372693,True
m54312U_200807_012324/150210917/ccs,COINTEGRATE,2662-3437 _ 6954-7729,"['/150210917/ccs___0l', '/150210917/ccs___0r', '/150210917/ccs___1l', '/150210917/ccs___1r']","['gn', 'pl', 'pl', 'gn']",22264,1372693,False
m54312U_200807_012324/21496743/ccs,COINTEGRATE,314-1089 _ 4608-5383,"['4/21496743/ccs___0l', '4/21496743/ccs___0r', '4/21496743/ccs___1l', '4/21496743/ccs___1r']","['gn', 'pl', 'pl', 'gn']",7274,1372693,False
m54312U_200807_012324/110562112/ccs,COINTEGRATE,2877-3652,"['/110562112/ccs___0l', '/110562112/ccs___0r']","['gn', 'pl']",7820,1372693,False
m54312U_200807_012324/149620440/ccs,partialRead,12782-13557,['/149620440/ccs___0l'],['gn'],13577,1372693,False
m54312U_200807_012324/174065190/ccs,pl_multi,1988-2763 _ 6279-7054,"['/174065190/ccs___0l', '/174065190/ccs___0r', '/174065190/ccs___1l', '/174065190/ccs___1r']","['pl', 'pl', 'pl', 'pl']",8592,,False
m54312U_200807_012324/129499267/ccs,pl_multi,1823-2598 _ 6115-6890 _ 10406-11181,"['/129499267/ccs___0l', '/129499267/ccs___0r', '/129499267/ccs___1l', '/129499267/ccs___1r', '/129499267/ccs___2l', '/129499267/ccs___2r']","['pl', 'pl', 'pl', 'pl', 'pl', 'pl']",13622,,False
m54312U_200807_012324/173343574/ccs,COINTEGRATE,2923-3698 _ 7214-7989,"['/173343574/ccs___0l', '/173343574/ccs___0r', '/173343574/ccs___1l', '/173343574/ccs___1r']","['gn', 'pl', 'pl', 'pl']",10335,1372693,True
m54312U_200807_012324/173082595/ccs,COINTEGRATE,1629-2404 _ 5920-6695,"['/173082595/ccs___0l', '/173082595/ccs___0r', '/173082595/ccs___1l', '/173082595/ccs___1r']","['pl', 'pl', 'pl', 'gn']",11218,1372692,True
m54312U_200807_012324/113837661/ccs,COINTEGRATE,725-1500,"['/113837661/ccs___0l', '/113837661/ccs___0r']","['pl', 'gn']",7913,1372693,False
m54312U_200807_012324/147786493/ccs,COINTEGRATE,4501-5276 _ 8796-9573,"['/147786493/ccs___0l', '/147786493/ccs___0r', '/147786493/ccs___1l', '/147786493/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12371,1372694,False
m54312U_200807_012324/66455225/ccs,COINTEGRATE,3231-4006 _ 7522-8297,"['4/66455225/ccs___0l', '4/66455225/ccs___0r', '4/66455225/ccs___1l', '4/66455225/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14206,1372693,False
m54312U_200807_012324/177408286/ccs,COINTEGRATE,2317-3092 _ 6610-7385,"['/177408286/ccs___0l', '/177408286/ccs___0r', '/177408286/ccs___1l', '/177408286/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9619,1372693,False
