read_id,type,hsps,ends,types,read_length,genome_location,is_multi_coint
m54312U_200807_012324/135660962/ccs,COINTEGRATE,7694-8469,"['/135660962/ccs___0l', '/135660962/ccs___0r']","['gn', 'pl']",8752,1372693,False
m54312U_200807_012324/90571882/ccs,COINTEGRATE,4344-5119 _ 8636-9412,"['4/90571882/ccs___0l', '4/90571882/ccs___0r', '4/90571882/ccs___1l', '4/90571882/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10233,1372693,False
m54312U_200807_012324/176228521/ccs,COINTEGRATE,3075-3850 _ 7367-8142,"['/176228521/ccs___0l', '/176228521/ccs___0r', '/176228521/ccs___1l', '/176228521/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10671,1372693,False
m54312U_200807_012324/142868948/ccs,COINTEGRATE,13531-14306,"['/142868948/ccs___0l', '/142868948/ccs___0r']","['gn', 'pl']",16233,1372693,False
m54312U_200807_012324/63570167/ccs,pl_multi,2174-2950 _ 6470-7245,"['4/63570167/ccs___0l', '4/63570167/ccs___0r', '4/63570167/ccs___1l', '4/63570167/ccs___1r']","['pl', 'pl', 'pl', 'pl']",8594,,False
m54312U_200807_012324/52495959/ccs,COINTEGRATE,3081-3856,"['4/52495959/ccs___0l', '4/52495959/ccs___0r']","['pl', 'gn']",14491,1372693,False
m54312U_200807_012324/113574102/ccs,COINTEGRATE,7426-8201,"['/113574102/ccs___0l', '/113574102/ccs___0r']","['gn', 'pl']",8617,1372693,False
m54312U_200807_012324/78710506/ccs,COINTEGRATE,8719-9494,"['4/78710506/ccs___0l', '4/78710506/ccs___0r']","['gn', 'pl']",10402,1372693,False
m54312U_200807_012324/131334793/ccs,COINTEGRATE,1797-2572,"['/131334793/ccs___0l', '/131334793/ccs___0r']","['pl', 'gn']",8256,1372693,False
m54312U_200807_012324/59311727/ccs,COINTEGRATE,1102-1877 _ 5393-6168,"['4/59311727/ccs___0l', '4/59311727/ccs___0r', '4/59311727/ccs___1l', '4/59311727/ccs___1r']","['gn', 'pl', 'pl', 'gn']",7321,1372693,False
m54312U_200807_012324/175572876/ccs,COINTEGRATE,1879-2654,"['/175572876/ccs___0l', '/175572876/ccs___0r']","['pl', 'gn']",10134,1372693,False
m54312U_200807_012324/70255384/ccs,COINTEGRATE,6195-6972 _ 10499-11274,"['4/70255384/ccs___0l', '4/70255384/ccs___0r', '4/70255384/ccs___1l', '4/70255384/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13922,1372693,False
m54312U_200807_012324/138216848/ccs,COINTEGRATE,7351-8126,"['/138216848/ccs___0l', '/138216848/ccs___0r']","['gn', 'pl']",11964,1372693,False
m54312U_200807_012324/179372272/ccs,COINTEGRATE,4047-4822,"['/179372272/ccs___0l', '/179372272/ccs___0r']","['gn', 'pl']",8325,1372694,False
m54312U_200807_012324/179307535/ccs,COINTEGRATE,3760-4535 _ 8051-8826,"['/179307535/ccs___0l', '/179307535/ccs___0r', '/179307535/ccs___1l', '/179307535/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10725,1372693,False
m54312U_200807_012324/19464938/ccs,COINTEGRATE,2046-2821 _ 6337-7112,"['4/19464938/ccs___0l', '4/19464938/ccs___0r', '4/19464938/ccs___1l', '4/19464938/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10324,1372693,False
m54312U_200807_012324/137890430/ccs,COINTEGRATE,4816-5591 _ 9108-9883,"['/137890430/ccs___0l', '/137890430/ccs___0r', '/137890430/ccs___1l', '/137890430/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11389,1372693,False
m54312U_200807_012324/104926040/ccs,COINTEGRATE,10927-11702 _ 15219-15994,"['/104926040/ccs___0l', '/104926040/ccs___0r', '/104926040/ccs___1l', '/104926040/ccs___1r']","['gn', 'pl', 'pl', 'gn']",18325,1372693,False
m54312U_200807_012324/152504927/ccs,COINTEGRATE,4622-5396 _ 8913-9688,"['/152504927/ccs___0l', '/152504927/ccs___0r', '/152504927/ccs___1l', '/152504927/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13306,1372693,False
m54312U_200807_012324/27001786/ccs,COINTEGRATE,1397-2172 _ 5701-6476 _ 10000-10777,"['4/27001786/ccs___0l', '4/27001786/ccs___0r', '4/27001786/ccs___1l', '4/27001786/ccs___1r', '4/27001786/ccs___2l', '4/27001786/ccs___2r']","['gn', 'pl', 'pl', 'pl', 'pl', 'gn']",11697,1372693,True
m54312U_200807_012324/115802150/ccs,COINTEGRATE,2236-3011,"['/115802150/ccs___0l', '/115802150/ccs___0r']","['pl', 'gn']",12175,1372693,False
m54312U_200807_012324/73206604/ccs,GENOME,2214-2989,"['4/73206604/ccs___0l', '4/73206604/ccs___0r']","['gn', 'gn']",7502,1372693,False
m54312U_200807_012324/84740643/ccs,COINTEGRATE,4096-4871,"['4/84740643/ccs___0l', '4/84740643/ccs___0r']","['pl', 'gn']",15581,1372693,False
m54312U_200807_012324/156239087/ccs,COINTEGRATE,7641-8416,"['/156239087/ccs___0l', '/156239087/ccs___0r']","['gn', 'pl']",10345,1372693,False
m54312U_200807_012324/65341621/ccs,COINTEGRATE,10179-10954,"['4/65341621/ccs___0l', '4/65341621/ccs___0r']","['gn', 'pl']",12388,1372694,False
m54312U_200807_012324/178324186/ccs,COINTEGRATE,4140-4915,"['/178324186/ccs___0l', '/178324186/ccs___0r']","['gn', 'pl']",8498,1372693,False
m54312U_200807_012324/111739658/ccs,COINTEGRATE,1609-2384 _ 5902-6677,"['/111739658/ccs___0l', '/111739658/ccs___0r', '/111739658/ccs___1l', '/111739658/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11708,1372693,False
m54312U_200807_012324/57738159/ccs,COINTEGRATE,2817-3592,"['4/57738159/ccs___0l', '4/57738159/ccs___0r']","['pl', 'gn']",18231,1372693,False
m54312U_200807_012324/38535670/ccs,COINTEGRATE,2246-3022 _ 6539-7314,"['4/38535670/ccs___0l', '4/38535670/ccs___0r', '4/38535670/ccs___1l', '4/38535670/ccs___1r']","['gn', 'pl', 'pl', 'gn']",10592,1372694,False
m54312U_200807_012324/137036506/ccs,COINTEGRATE,1-774 _ 4291-5066,"['/137036506/ccs___0r', '/137036506/ccs___1l', '/137036506/ccs___1r']","['pl', 'pl', 'gn']",10638,1372693,False
m54312U_200807_012324/9701115/ccs,pl_multi,4211-4986 _ 8504-9279,"['24/9701115/ccs___0l', '24/9701115/ccs___0r', '24/9701115/ccs___1l', '24/9701115/ccs___1r']","['pl', 'pl', 'pl', 'pl']",10248,,False
m54312U_200807_012324/57213053/ccs,COINTEGRATE,3529-4304,"['4/57213053/ccs___0l', '4/57213053/ccs___0r']","['pl', 'gn']",7980,1372693,False
m54312U_200807_012324/136382261/ccs,COINTEGRATE,1604-2379 _ 5895-6670,"['/136382261/ccs___0l', '/136382261/ccs___0r', '/136382261/ccs___1l', '/136382261/ccs___1r']","['gn', 'pl', 'pl', 'gn']",11263,1372693,False
m54312U_200807_012324/25430390/ccs,COINTEGRATE,3531-4306,"['4/25430390/ccs___0l', '4/25430390/ccs___0r']","['gn', 'pl']",6889,1372693,False
m54312U_200807_012324/37552648/ccs,COINTEGRATE,1052-1827,"['4/37552648/ccs___0l', '4/37552648/ccs___0r']","['pl', 'gn']",9026,1372693,False
m54312U_200807_012324/8455150/ccs,COINTEGRATE,975-1750,"['24/8455150/ccs___0l', '24/8455150/ccs___0r']","['pl', 'gn']",10300,1372693,False
m54312U_200807_012324/67502309/ccs,pl_multi,2933-3708 _ 7224-7999,"['4/67502309/ccs___0l', '4/67502309/ccs___0r', '4/67502309/ccs___1l', '4/67502309/ccs___1r']","['pl', 'pl', 'pl', 'pl']",8574,,False
m54312U_200807_012324/32245359/ccs,COINTEGRATE,9229-10005,"['4/32245359/ccs___0l', '4/32245359/ccs___0r']","['gn', 'pl']",12575,1372693,False
m54312U_200807_012324/15074880/ccs,GENOME,6283-7059,"['4/15074880/ccs___0l', '4/15074880/ccs___0r']","['gn', 'gn']",16303,1372693,False
m54312U_200807_012324/174523301/ccs,COINTEGRATE,2587-3363,"['/174523301/ccs___0l', '/174523301/ccs___0r']","['pl', 'gn']",11454,1372693,False
m54312U_200807_012324/46859220/ccs,COINTEGRATE,6259-7035 _ 10556-11333,"['4/46859220/ccs___0l', '4/46859220/ccs___0r', '4/46859220/ccs___1l', '4/46859220/ccs___1r']","['gn', 'pl', 'pl', 'gn']",13916,1372693,False
m54312U_200807_012324/115475217/ccs,COINTEGRATE,7279-8055,"['/115475217/ccs___0l', '/115475217/ccs___0r']","['gn', 'pl']",9150,1372694,False
m54312U_200807_012324/137167692/ccs,COINTEGRATE,5483-6259,"['/137167692/ccs___0l', '/137167692/ccs___0r']","['gn', 'pl']",10105,1372693,False
m54312U_200807_012324/107807001/ccs,COINTEGRATE,3827-4603 _ 8129-8905,"['/107807001/ccs___0l', '/107807001/ccs___0r', '/107807001/ccs___1l', '/107807001/ccs___1r']","['gn', 'pl', 'pl', 'gn']",12082,1372692,False
m54312U_200807_012324/22284488/ccs,COINTEGRATE,2683-3457 _ 6975-7751,"['4/22284488/ccs___0l', '4/22284488/ccs___0r', '4/22284488/ccs___1l', '4/22284488/ccs___1r']","['gn', 'pl', 'pl', 'gn']",19764,1372693,False
m54312U_200807_012324/30409775/ccs,pl_multi,1254-2028 _ 5543-6319,"['4/30409775/ccs___0l', '4/30409775/ccs___0r', '4/30409775/ccs___1l', '4/30409775/ccs___1r']","['pl', 'pl', 'pl', 'pl']",8861,,False
m54312U_200807_012324/151325338/ccs,COINTEGRATE,5713-6489 _ 10005-10783,"['/151325338/ccs___0l', '/151325338/ccs___0r', '/151325338/ccs___1l', '/151325338/ccs___1r']","['gn', 'pl', 'pl', 'gn']",16236,1372693,False
m54312U_200807_012324/95027265/ccs,COINTEGRATE,3532-4308 _ 7827-8601,"['4/95027265/ccs___0l', '4/95027265/ccs___0r', '4/95027265/ccs___1l', '4/95027265/ccs___1r']","['gn', 'pl', 'pl', 'gn']",14301,1372693,False
m54312U_200807_012324/106497490/ccs,COINTEGRATE,2058-2834 _ 6348-7124,"['/106497490/ccs___0l', '/106497490/ccs___0r', '/106497490/ccs___1l', '/106497490/ccs___1r']","['gn', 'pl', 'pl', 'pl']",7957,1372693,True
m54312U_200807_012324/79037210/ccs,COINTEGRATE,2406-3180,"['4/79037210/ccs___0l', '4/79037210/ccs___0r']","['pl', 'gn']",17358,1372693,False
m54312U_200807_012324/48236608/ccs,COINTEGRATE,1977-2751 _ 6261-7035,"['4/48236608/ccs___0l', '4/48236608/ccs___0r', '4/48236608/ccs___1l', '4/48236608/ccs___1r']","['gn', 'pl', 'pl', 'gn']",9307,1372693,False
